"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Self Directed","2024-10-19T01:28:34.500000+00:00","Behavior Group 1","2024-10-19T01:28:33.900000+00:00",0.0,0.6,""
"Passive","2024-10-19T01:28:49.600000+00:00","Behavior Group 1","2024-10-19T01:28:34.500000+00:00",0.6,15.1,""
"Self Directed","2024-10-19T01:28:53+00:00","Behavior Group 1","2024-10-19T01:28:49.600000+00:00",15.7,3.4,""
"Proximity","2024-10-19T01:28:58.800000+00:00","Behavior Group 2","2024-10-19T01:28:33.900000+00:00",0.0,24.9,""
"Passive","2024-10-19T01:29:14.100000+00:00","Behavior Group 1","2024-10-19T01:28:53+00:00",19.1,21.1,""
"Social Contact","2024-10-19T01:29:14.900000+00:00","Behavior Group 2","2024-10-19T01:28:58.800000+00:00",24.9,16.1,""
"Self Directed","2024-10-19T01:29:16.100000+00:00","Behavior Group 1","2024-10-19T01:29:14.100000+00:00",40.2,2.0,""
"Passive","2024-10-19T01:29:19.400000+00:00","Behavior Group 1","2024-10-19T01:29:16.100000+00:00",42.2,3.3,""
"Locomotion","2024-10-19T01:29:23.400000+00:00","Behavior Group 1","2024-10-19T01:29:19.400000+00:00",45.5,4.0,""
"Self Directed","2024-10-19T01:29:25.800000+00:00","Behavior Group 1","2024-10-19T01:29:23.400000+00:00",49.5,2.4,""
"Passive","2024-10-19T01:29:26.300000+00:00","Behavior Group 1","2024-10-19T01:29:25.800000+00:00",51.9,0.5,""
"Proximity","2024-10-19T01:29:26.900000+00:00","Behavior Group 2","2024-10-19T01:29:14.900000+00:00",41.0,12.0,""
"Approach","2024-10-19T01:29:26.900000+00:00","","2024-10-19T01:29:26.900000+00:00",53.0,0.0,""
"Locomotion","2024-10-19T01:29:26.900000+00:00","Behavior Group 1","2024-10-19T01:29:26.300000+00:00",52.4,0.6,""
"Passive","2024-10-19T01:29:38.400000+00:00","Behavior Group 1","2024-10-19T01:29:26.900000+00:00",53.0,11.5,""
"Social Contact","2024-10-19T01:29:38.700000+00:00","Behavior Group 2","2024-10-19T01:29:26.900000+00:00",53.0,11.8,""
"Withdraw","2024-10-19T01:29:38.700000+00:00","","2024-10-19T01:29:38.700000+00:00",64.8,0.0,""
