"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2023-12-12T21:02:58.500000+00:00","Behavior Group 1","2023-12-12T21:02:36.300000+00:00",251.3,22.2,""
"Locomotion","2023-12-12T21:03:00.200000+00:00","Behavior Group 1","2023-12-12T21:02:58.500000+00:00",273.5,1.7,""
"Stop Groom","2023-12-12T21:03:03.200000+00:00","Behavior Group 3","2023-12-12T20:58:53.800000+00:00",28.8,249.4,""
"Passive","2023-12-12T21:03:03.200000+00:00","Behavior Group 1","2023-12-12T21:03:00.200000+00:00",275.2,3.0,""
"Solicit Grooming","2023-12-12T21:03:04.300000+00:00","Behavior Group 3","2023-12-12T21:03:03.200000+00:00",278.2,1.1,""
"Stop Group 1","2023-12-12T21:03:04.300000+00:00","Behavior Group 1","2023-12-12T21:03:03.200000+00:00",278.2,1.1,""
"Passive","2023-12-12T21:03:08.400000+00:00","Behavior Group 1","2023-12-12T21:03:04.300000+00:00",279.3,4.1,""
"Self-Directed","2023-12-12T21:03:11.600000+00:00","Behavior Group 1","2023-12-12T21:03:08.400000+00:00",283.4,3.2,""
"Passive","2023-12-12T21:03:44+00:00","Behavior Group 1","2023-12-12T21:03:11.600000+00:00",286.6,32.4,""
"Self-Directed","2023-12-12T21:03:47.700000+00:00","Behavior Group 1","2023-12-12T21:03:44+00:00",319.0,3.7,""
"Passive","2023-12-12T21:03:57.400000+00:00","Behavior Group 1","2023-12-12T21:03:47.700000+00:00",322.7,9.7,""
"Stop Groom","2023-12-12T21:03:57.500000+00:00","Behavior Group 3","2023-12-12T21:03:04.300000+00:00",279.3,53.2,""
"Solicit Grooming","2023-12-12T21:04:00.500000+00:00","Behavior Group 3","2023-12-12T21:03:57.500000+00:00",332.5,3.0,""
"Stop Group 1","2023-12-12T21:04:00.500000+00:00","Behavior Group 1","2023-12-12T21:03:57.400000+00:00",332.4,3.1,""
"Passive","2023-12-12T21:04:19.200000+00:00","Behavior Group 1","2023-12-12T21:04:00.500000+00:00",335.5,18.7,""
"Self-Directed","2023-12-12T21:04:22.700000+00:00","Behavior Group 1","2023-12-12T21:04:19.200000+00:00",354.2,3.5,""
"Passive","2023-12-12T21:05:00.400000+00:00","Behavior Group 1","2023-12-12T21:04:22.700000+00:00",357.7,37.7,""
"Self-Directed","2023-12-12T21:05:02.700000+00:00","Behavior Group 1","2023-12-12T21:05:00.400000+00:00",395.4,2.3,""
"Passive","2023-12-12T21:05:16.700000+00:00","Behavior Group 1","2023-12-12T21:05:02.700000+00:00",397.7,14.0,""
"Manipulation","2023-12-12T21:05:18+00:00","Behavior Group 1","2023-12-12T21:05:16.700000+00:00",411.7,1.3,""
"Self-Directed","2023-12-12T21:05:19.300000+00:00","Behavior Group 1","2023-12-12T21:05:18+00:00",413.0,1.3,""
"Passive","2023-12-12T21:05:24.700000+00:00","Behavior Group 1","2023-12-12T21:05:19.300000+00:00",414.3,5.4,""
"Self-Directed","2023-12-12T21:05:25.500000+00:00","Behavior Group 1","2023-12-12T21:05:24.700000+00:00",419.7,0.8,""
"Passive","2023-12-12T21:05:30.100000+00:00","Behavior Group 1","2023-12-12T21:05:25.500000+00:00",420.5,4.6,""
"Self-Directed","2023-12-12T21:05:32.500000+00:00","Behavior Group 1","2023-12-12T21:05:30.100000+00:00",425.1,2.4,""
