"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2024-01-08T20:35:40.100000+00:00","Behavior Group 1","2024-01-08T20:35:19.500000+00:00",156.3,20.6,""
"Stop Group 1","2024-01-08T20:35:55.500000+00:00","Behavior Group 1","2024-01-08T20:35:40.100000+00:00",176.9,15.4,""
"Receive Groom","2024-01-08T20:35:55.600000+00:00","Behavior Group 3","2024-01-08T20:35:40.100000+00:00",176.9,15.5,""
"Social Contact","2024-01-08T20:35:55.600000+00:00","Behavior Group 2","2024-01-08T20:35:40.100000+00:00",176.9,15.5,""
"Passive","2024-01-08T20:36:03.600000+00:00","Behavior Group 1","2024-01-08T20:35:55.500000+00:00",192.3,8.1,""
"Proximity","2024-01-08T20:36:06.799000+00:00","Behavior Group 2","2024-01-08T20:35:55.600000+00:00",192.4,11.199,""
"Withdraw","2024-01-08T20:36:06.799000+00:00","","2024-01-08T20:36:06.799000+00:00",203.599,0.0,""
"Locomotion","2024-01-08T20:36:06.799000+00:00","Behavior Group 1","2024-01-08T20:36:03.600000+00:00",200.4,3.199,""
"Passive","2024-01-08T20:36:37.299000+00:00","Behavior Group 1","2024-01-08T20:36:06.799000+00:00",203.599,30.5,""
"Stop Groom","2024-01-08T20:36:37.399000+00:00","Behavior Group 3","2024-01-08T20:35:55.600000+00:00",192.4,41.799,""
"Stop Group 1","2024-01-08T20:36:39+00:00","Behavior Group 1","2024-01-08T20:36:37.299000+00:00",234.099,1.701,""
"Solicit Grooming","2024-01-08T20:36:39.100000+00:00","Behavior Group 3","2024-01-08T20:36:37.399000+00:00",234.199,1.701,""
"Passive","2024-01-08T20:36:42.200000+00:00","Behavior Group 1","2024-01-08T20:36:39+00:00",235.8,3.2,""
"Isolation","2024-01-08T20:36:43.600000+00:00","Behavior Group 2","2024-01-08T20:36:06.799000+00:00",203.599,36.801,""
"Approach","2024-01-08T20:36:43.600000+00:00","","2024-01-08T20:36:43.600000+00:00",240.4,0.0,""
"Locomotion","2024-01-08T20:36:45.600000+00:00","Behavior Group 1","2024-01-08T20:36:42.200000+00:00",239.0,3.4,""
"Passive","2024-01-08T20:37:38.099000+00:00","Behavior Group 1","2024-01-08T20:36:45.600000+00:00",242.4,52.499,""
"Proximity","2024-01-08T20:37:39.400000+00:00","Behavior Group 2","2024-01-08T20:36:43.600000+00:00",240.4,55.8,""
"Withdraw","2024-01-08T20:37:39.400000+00:00","","2024-01-08T20:37:39.400000+00:00",296.2,0.0,""
"Locomotion","2024-01-08T20:37:46.700000+00:00","Behavior Group 1","2024-01-08T20:37:38.099000+00:00",294.899,8.601,""
"Yawn","2024-01-08T20:37:59.400000+00:00","","2024-01-08T20:37:59.400000+00:00",316.2,0.0,""
"Isolation","2024-01-08T20:38:24.900000+00:00","Behavior Group 2","2024-01-08T20:37:39.400000+00:00",296.2,45.5,""
"Proximity","2024-01-08T20:38:27.200000+00:00","Behavior Group 2","2024-01-08T20:38:24.900000+00:00",341.7,2.3,""
"Passive","2024-01-08T20:38:30.599000+00:00","Behavior Group 1","2024-01-08T20:37:46.700000+00:00",303.5,43.899,""
"Isolation","2024-01-08T20:38:31.400000+00:00","Behavior Group 2","2024-01-08T20:38:27.200000+00:00",344.0,4.2,""
"Approach","2024-01-08T20:38:31.400000+00:00","","2024-01-08T20:38:31.400000+00:00",348.2,0.0,""
"Locomotion","2024-01-08T20:38:43.300000+00:00","Behavior Group 1","2024-01-08T20:38:30.599000+00:00",347.399,12.701,""
"Proximity","2024-01-08T20:38:46.900000+00:00","Behavior Group 2","2024-01-08T20:38:31.400000+00:00",348.2,15.5,""
"Passive","2024-01-08T20:38:48.500000+00:00","Behavior Group 1","2024-01-08T20:38:43.300000+00:00",360.1,5.2,""
"Stop Groom","2024-01-08T20:38:48.599000+00:00","Behavior Group 3","2024-01-08T20:36:39.100000+00:00",235.9,129.499,""
"Stop Group 1","2024-01-08T20:38:58.400000+00:00","Behavior Group 1","2024-01-08T20:38:48.500000+00:00",365.3,9.9,""
"Receive Groom","2024-01-08T20:38:58.500000+00:00","Behavior Group 3","2024-01-08T20:38:48.599000+00:00",365.399,9.901,""
"Stop Groom","2024-01-08T20:39:02.500000+00:00","Behavior Group 3","2024-01-08T20:38:58.500000+00:00",375.3,4.0,""
"Passive","2024-01-08T20:39:02.500000+00:00","Behavior Group 1","2024-01-08T20:38:58.400000+00:00",375.2,4.1,""
"Stop Group 1","2024-01-08T20:39:09.500000+00:00","Behavior Group 1","2024-01-08T20:39:02.500000+00:00",379.3,7.0,""
"Receive Groom","2024-01-08T20:39:09.599000+00:00","Behavior Group 3","2024-01-08T20:39:02.500000+00:00",379.3,7.099,""
"Social Contact","2024-01-08T20:39:13.700000+00:00","Behavior Group 2","2024-01-08T20:38:46.900000+00:00",363.7,26.8,""
"Proximity","2024-01-08T20:39:26.500000+00:00","Behavior Group 2","2024-01-08T20:39:13.700000+00:00",390.5,12.8,""
"Stop Groom","2024-01-08T20:39:26.500000+00:00","Behavior Group 3","2024-01-08T20:39:09.599000+00:00",386.399,16.901,""
"Passive","2024-01-08T20:39:26.500000+00:00","Behavior Group 1","2024-01-08T20:39:09.500000+00:00",386.3,17.0,""
"Receive Groom","2024-01-08T20:39:39.700000+00:00","Behavior Group 3","2024-01-08T20:39:26.500000+00:00",403.3,13.2,""
"Social Contact","2024-01-08T20:39:39.700000+00:00","Behavior Group 2","2024-01-08T20:39:26.500000+00:00",403.3,13.2,""
"Stop Group 1","2024-01-08T20:39:39.700000+00:00","Behavior Group 1","2024-01-08T20:39:26.500000+00:00",403.3,13.2,""
"Passive","2024-01-08T20:39:42.800000+00:00","Behavior Group 1","2024-01-08T20:39:39.700000+00:00",416.5,3.1,""
"Proximity","2024-01-08T20:39:42.900000+00:00","Behavior Group 2","2024-01-08T20:39:39.700000+00:00",416.5,3.2,""
"Stop Groom","2024-01-08T20:39:42.900000+00:00","Behavior Group 3","2024-01-08T20:39:39.700000+00:00",416.5,3.2,""
"Receive Groom","2024-01-08T20:40:26.300000+00:00","Behavior Group 3","2024-01-08T20:39:42.900000+00:00",419.7,43.4,""
"Social Contact","2024-01-08T20:40:26.300000+00:00","Behavior Group 2","2024-01-08T20:39:42.900000+00:00",419.7,43.4,""
