"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-05-27T16:14:44.100000+00:00","Behavior Group 2","2025-05-27T16:13:32.900000+00:00",193.9,71.2,""
"Self-Directed","2025-05-27T16:14:45.900000+00:00","Behavior Group 1","2025-05-27T16:14:38.500000+00:00",259.5,7.4,""
"Social Contact","2025-05-27T16:14:46.600000+00:00","Behavior Group 2","2025-05-27T16:14:44.100000+00:00",265.1,2.5,""
"Withdraw","2025-05-27T16:14:46.600000+00:00","","2025-05-27T16:14:46.600000+00:00",267.6,0.0,""
"Locomotion","2025-05-27T16:14:46.600000+00:00","Behavior Group 1","2025-05-27T16:14:45.900000+00:00",266.9,0.7,""
"Proximity","2025-05-27T16:14:48.800000+00:00","Behavior Group 2","2025-05-27T16:14:46.600000+00:00",267.6,2.2,""
"Social Contact","2025-05-27T16:14:51.200000+00:00","Behavior Group 2","2025-05-27T16:14:48.800000+00:00",269.8,2.4,""
"Passive","2025-05-27T16:14:51.500000+00:00","Behavior Group 1","2025-05-27T16:14:46.600000+00:00",267.6,4.9,""
"Proximity","2025-05-27T16:14:53+00:00","Behavior Group 2","2025-05-27T16:14:51.200000+00:00",272.2,1.8,""
"Social Contact","2025-05-27T16:15:00.100000+00:00","Behavior Group 2","2025-05-27T16:14:53+00:00",274.0,7.1,""
"Self-Directed","2025-05-27T16:15:01.200000+00:00","Behavior Group 1","2025-05-27T16:14:51.500000+00:00",272.5,9.7,""
"Locomotion","2025-05-27T16:15:47+00:00","Behavior Group 1","2025-05-27T16:15:01.200000+00:00",282.2,45.8,""
"Proximity","2025-05-27T16:15:53.500000+00:00","Behavior Group 2","2025-05-27T16:15:00.100000+00:00",281.1,53.4,""
"Self-Directed","2025-05-27T16:15:54.800000+00:00","Behavior Group 1","2025-05-27T16:15:47+00:00",328.0,7.8,""
"Social Contact","2025-05-27T16:15:55+00:00","Behavior Group 2","2025-05-27T16:15:53.500000+00:00",334.5,1.5,""
"Locomotion","2025-05-27T16:16:01.600000+00:00","Behavior Group 1","2025-05-27T16:15:54.800000+00:00",335.8,6.8,""
"Passive","2025-05-27T16:16:02.800000+00:00","Behavior Group 1","2025-05-27T16:16:01.600000+00:00",342.6,1.2,""
"Locomotion","2025-05-27T16:16:06.400000+00:00","Behavior Group 1","2025-05-27T16:16:02.800000+00:00",343.8,3.6,""
"Self-Directed","2025-05-27T16:16:16.900000+00:00","Behavior Group 1","2025-05-27T16:16:06.400000+00:00",347.4,10.5,""
"Passive","2025-05-27T16:16:21.200000+00:00","Behavior Group 1","2025-05-27T16:16:16.900000+00:00",357.9,4.3,""
"Locomotion","2025-05-27T16:16:52.200000+00:00","Behavior Group 1","2025-05-27T16:16:21.200000+00:00",362.2,31.0,""
"Self-Directed","2025-05-27T16:16:56+00:00","Behavior Group 1","2025-05-27T16:16:52.200000+00:00",393.2,3.8,""
"Locomotion","2025-05-27T16:17:21.300000+00:00","Behavior Group 1","2025-05-27T16:16:56+00:00",397.0,25.3,""
"Proximity","2025-05-27T16:17:21.300000+00:00","Behavior Group 2","2025-05-27T16:15:55+00:00",336.0,86.3,""
"Passive","2025-05-27T16:17:23.900000+00:00","Behavior Group 1","2025-05-27T16:17:21.300000+00:00",422.3,2.6,""
"Isolation","2025-05-27T16:17:27.600000+00:00","Behavior Group 2","2025-05-27T16:17:21.300000+00:00",422.3,6.3,""
"Proximity","2025-05-27T16:17:28.300000+00:00","Behavior Group 2","2025-05-27T16:17:27.600000+00:00",428.6,0.7,""
"Social Contact","2025-05-27T16:17:29.600000+00:00","Behavior Group 2","2025-05-27T16:17:28.300000+00:00",429.3,1.3,""
"Self-Directed","2025-05-27T16:17:30.200000+00:00","Behavior Group 1","2025-05-27T16:17:23.900000+00:00",424.9,6.3,""
"Locomotion","2025-05-27T16:17:58.799000+00:00","Behavior Group 1","2025-05-27T16:17:30.200000+00:00",431.2,28.599,""
"Proximity","2025-05-27T16:18:07.100000+00:00","Behavior Group 2","2025-05-27T16:17:29.600000+00:00",430.6,37.5,""
"Self-Directed","2025-05-27T16:18:07.200000+00:00","Behavior Group 1","2025-05-27T16:17:58.799000+00:00",459.799,8.401,""
"Social Contact","2025-05-27T16:18:07.700000+00:00","Behavior Group 2","2025-05-27T16:18:07.100000+00:00",468.1,0.6,""
"Withdraw","2025-05-27T16:18:07.700000+00:00","","2025-05-27T16:18:07.700000+00:00",468.7,0.0,""
"Locomotion","2025-05-27T16:18:35.800000+00:00","Behavior Group 1","2025-05-27T16:18:07.200000+00:00",468.2,28.6,""
"Proximity","2025-05-27T16:18:39.500000+00:00","Behavior Group 2","2025-05-27T16:18:07.700000+00:00",468.7,31.8,""
"Self-Directed","2025-05-27T16:18:40.200000+00:00","Behavior Group 1","2025-05-27T16:18:35.800000+00:00",496.8,4.4,""
"Social Contact","2025-05-27T16:18:41+00:00","Behavior Group 2","2025-05-27T16:18:39.500000+00:00",500.5,1.5,""
"Withdraw","2025-05-27T16:18:41+00:00","","2025-05-27T16:18:41+00:00",502.0,0.0,""
"Locomotion","2025-05-27T16:18:41.200000+00:00","Behavior Group 1","2025-05-27T16:18:40.200000+00:00",501.2,1.0,""
"Proximity","2025-05-27T16:18:41.600000+00:00","Behavior Group 2","2025-05-27T16:18:41+00:00",502.0,0.6,""
"Social Contact","2025-05-27T16:18:43.200000+00:00","Behavior Group 2","2025-05-27T16:18:41.600000+00:00",502.6,1.6,""
"Passive","2025-05-27T16:18:46.900000+00:00","Behavior Group 1","2025-05-27T16:18:41.200000+00:00",502.2,5.7,""
"Self-Directed","2025-05-27T16:18:49.700000+00:00","Behavior Group 1","2025-05-27T16:18:46.900000+00:00",507.9,2.8,""
"Locomotion","2025-05-27T16:19:14.200000+00:00","Behavior Group 1","2025-05-27T16:18:49.700000+00:00",510.7,24.5,""
"Proximity","2025-05-27T16:19:14.700000+00:00","Behavior Group 2","2025-05-27T16:18:43.200000+00:00",504.2,31.5,""
"Passive","2025-05-27T16:19:16.100000+00:00","Behavior Group 1","2025-05-27T16:19:14.200000+00:00",535.2,1.9,""
"Self-Directed","2025-05-27T16:19:20.700000+00:00","Behavior Group 1","2025-05-27T16:19:16.100000+00:00",537.1,4.6,""
"Social Contact","2025-05-27T16:19:20.700000+00:00","Behavior Group 2","2025-05-27T16:19:14.700000+00:00",535.7,6.0,""
"Withdraw","2025-05-27T16:19:20.700000+00:00","","2025-05-27T16:19:20.700000+00:00",541.7,0.0,""
"Locomotion","2025-05-27T16:19:37.400000+00:00","Behavior Group 1","2025-05-27T16:19:20.700000+00:00",541.7,16.7,""
"Proximity","2025-05-27T16:19:42.400000+00:00","Behavior Group 2","2025-05-27T16:19:20.700000+00:00",541.7,21.7,""
"Social Contact","2025-05-27T16:19:44.900000+00:00","Behavior Group 2","2025-05-27T16:19:42.400000+00:00",563.4,2.5,""
"Self-Directed","2025-05-27T16:19:48.600000+00:00","Behavior Group 1","2025-05-27T16:19:37.400000+00:00",558.4,11.2,""
"Proximity","2025-05-27T16:20:07.200000+00:00","Behavior Group 2","2025-05-27T16:19:44.900000+00:00",565.9,22.3,""
"Social Contact","2025-05-27T16:20:08.300000+00:00","Behavior Group 2","2025-05-27T16:20:07.200000+00:00",588.2,1.1,""
"Locomotion","2025-05-27T16:20:29.700000+00:00","Behavior Group 1","2025-05-27T16:19:48.600000+00:00",569.6,41.1,""
"Passive","2025-05-27T16:20:30.700000+00:00","Behavior Group 1","2025-05-27T16:20:29.700000+00:00",610.7,1.0,""
"Proximity","2025-05-27T16:20:48.400000+00:00","Behavior Group 2","2025-05-27T16:20:08.300000+00:00",589.3,40.1,""
"Locomotion","2025-05-27T16:20:48.400000+00:00","Behavior Group 1","2025-05-27T16:20:30.700000+00:00",611.7,17.7,""
"Approach","2025-05-27T16:20:48.400000+00:00","","2025-05-27T16:20:48.400000+00:00",629.4,0.0,""
"Passive","2025-05-27T16:20:49.400000+00:00","Behavior Group 1","2025-05-27T16:20:48.400000+00:00",629.4,1.0,""
"Social Contact","2025-05-27T16:20:50.500000+00:00","Behavior Group 2","2025-05-27T16:20:48.400000+00:00",629.4,2.1,""
"Proximity","2025-05-27T16:20:52.100000+00:00","Behavior Group 2","2025-05-27T16:20:50.500000+00:00",631.5,1.6,""
"Social Contact","2025-05-27T16:20:54.700000+00:00","Behavior Group 2","2025-05-27T16:20:52.100000+00:00",633.1,2.6,""
"Self-Directed","2025-05-27T16:20:55.800000+00:00","Behavior Group 1","2025-05-27T16:20:49.400000+00:00",630.4,6.4,""
"Locomotion","2025-05-27T16:21:16.900000+00:00","Behavior Group 1","2025-05-27T16:20:55.800000+00:00",636.8,21.1,""
"Passive","2025-05-27T16:21:20.600000+00:00","Behavior Group 1","2025-05-27T16:21:16.900000+00:00",657.9,3.7,""
"Locomotion","2025-05-27T16:21:25.500000+00:00","Behavior Group 1","2025-05-27T16:21:20.600000+00:00",661.6,4.9,""
"Self-Directed","2025-05-27T16:21:38+00:00","Behavior Group 1","2025-05-27T16:21:25.500000+00:00",666.5,12.5,""
"Passive","2025-05-27T16:21:42.200000+00:00","Behavior Group 1","2025-05-27T16:21:38+00:00",679.0,4.2,""
"Locomotion","2025-05-27T16:21:44.500000+00:00","Behavior Group 1","2025-05-27T16:21:42.200000+00:00",683.2,2.3,""
"Proximity","2025-05-27T16:21:44.600000+00:00","Behavior Group 2","2025-05-27T16:20:54.700000+00:00",635.7,49.9,""
"Withdraw","2025-05-27T16:21:44.600000+00:00","","2025-05-27T16:21:44.600000+00:00",685.6,0.0,""
"Passive","2025-05-27T16:21:46.300000+00:00","Behavior Group 1","2025-05-27T16:21:44.500000+00:00",685.5,1.8,""
"Locomotion","2025-05-27T16:21:49.700000+00:00","Behavior Group 1","2025-05-27T16:21:46.300000+00:00",687.3,3.4,""
"Passive","2025-05-27T16:21:55.600000+00:00","Behavior Group 1","2025-05-27T16:21:49.700000+00:00",690.7,5.9,""
