"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Isolation","2023-12-01T17:56:08+00:00","Behavior Group 2","2023-12-01T17:56:08+00:00",0.0,0.0,""
"Passive","2023-12-01T17:56:24.100000+00:00","Behavior Group 1","2023-12-01T17:56:08+00:00",0.0,16.1,""
"Self Directed","2023-12-01T17:56:26.300000+00:00","Behavior Group 1","2023-12-01T17:56:24.100000+00:00",16.1,2.2,""
"Proximity","2023-12-01T17:56:26.300000+00:00","Behavior Group 2","2023-12-01T17:56:08+00:00",0.0,18.3,""
"Social Contact","2023-12-01T17:56:28.900000+00:00","Behavior Group 2","2023-12-01T17:56:26.300000+00:00",18.3,2.6,""
"Approach","2023-12-01T17:56:38.800000+00:00","","2023-12-01T17:56:38.800000+00:00",30.8,0.0,""
"Proximity","2023-12-01T17:56:38.900000+00:00","Behavior Group 2","2023-12-01T17:56:28.900000+00:00",20.9,10.0,""
"Passive","2023-12-01T17:56:42.600000+00:00","Behavior Group 1","2023-12-01T17:56:26.300000+00:00",18.3,16.3,""
"Social Contact","2023-12-01T17:56:52+00:00","Behavior Group 2","2023-12-01T17:56:38.900000+00:00",30.9,13.1,""
"Mounting","2023-12-01T17:56:52+00:00","Behavior Group 3","2023-12-01T17:56:42.700000+00:00",34.7,9.3,""
"Stop Group 1","2023-12-01T17:56:52+00:00","Behavior Group 1","2023-12-01T17:56:42.600000+00:00",34.6,9.4,""
"Withdraw","2023-12-01T17:56:54+00:00","","2023-12-01T17:56:54+00:00",46.0,0.0,""
"Proximity","2023-12-01T17:56:56.900000+00:00","Behavior Group 2","2023-12-01T17:56:52+00:00",44.0,4.9,""
"Withdraw","2023-12-01T17:56:56.900000+00:00","","2023-12-01T17:56:56.900000+00:00",48.9,0.0,""
"Locomotion","2023-12-01T17:56:57.500000+00:00","Behavior Group 1","2023-12-01T17:56:52+00:00",44.0,5.5,""
"Isolation","2023-12-01T17:57:00+00:00","Behavior Group 2","2023-12-01T17:56:56.900000+00:00",48.9,3.1,""
"Stop Groom","2023-12-01T17:57:00+00:00","Behavior Group 3","2023-12-01T17:56:52+00:00",44.0,8.0,""
"Passive","2023-12-01T17:57:00+00:00","Behavior Group 1","2023-12-01T17:56:57.500000+00:00",49.5,2.5,""
"Yawn","2023-12-01T17:57:50.400000+00:00","","2023-12-01T17:57:50.400000+00:00",102.4,0.0,""
"Stop Group 1","2023-12-01T17:58:18.200000+00:00","Behavior Group 1","2023-12-01T17:57:00+00:00",52.0,78.2,""
"Social Contact","2023-12-01T17:58:18.300000+00:00","Behavior Group 2","2023-12-01T17:57:00+00:00",52.0,78.3,""
"Receive Groom","2023-12-01T17:58:18.300000+00:00","Behavior Group 3","2023-12-01T17:57:00+00:00",52.0,78.3,""
"Proximity","2023-12-01T17:58:20.400000+00:00","Behavior Group 2","2023-12-01T17:58:18.300000+00:00",130.3,2.1,""
"Approach","2023-12-01T17:58:22+00:00","","2023-12-01T17:58:22+00:00",134.0,0.0,""
"Isolation","2023-12-01T17:58:22.100000+00:00","Behavior Group 2","2023-12-01T17:58:20.400000+00:00",132.4,1.7,""
"Stop Groom","2023-12-01T17:58:22.100000+00:00","Behavior Group 3","2023-12-01T17:58:18.300000+00:00",130.3,3.8,""
"Mounting","2023-12-01T17:58:22.100000+00:00","Behavior Group 3","2023-12-01T17:58:22.100000+00:00",134.1,0.0,""
"Stop Groom","2023-12-01T17:58:22.100000+00:00","Behavior Group 3","2023-12-01T17:58:22.100000+00:00",134.1,0.0,""
"Passive","2023-12-01T17:58:22.100000+00:00","Behavior Group 1","2023-12-01T17:58:18.200000+00:00",130.2,3.9,""
"Stop Group 1","2023-12-01T17:58:28.100000+00:00","Behavior Group 1","2023-12-01T17:58:22.100000+00:00",134.1,6.0,""
"Mounting","2023-12-01T17:58:28.500000+00:00","Behavior Group 3","2023-12-01T17:58:22.100000+00:00",134.1,6.4,""
"Social Contact","2023-12-01T17:58:28.500000+00:00","Behavior Group 2","2023-12-01T17:58:22.100000+00:00",134.1,6.4,""
"Locomotion","2023-12-01T17:58:28.500000+00:00","Behavior Group 1","2023-12-01T17:58:28.100000+00:00",140.1,0.4,""
"Withdraw","2023-12-01T17:58:28.800000+00:00","","2023-12-01T17:58:28.800000+00:00",140.8,0.0,""
"Proximity","2023-12-01T17:58:34+00:00","Behavior Group 2","2023-12-01T17:58:28.500000+00:00",140.5,5.5,""
"Stop Groom","2023-12-01T17:58:34+00:00","Behavior Group 3","2023-12-01T17:58:28.500000+00:00",140.5,5.5,""
"Passive","2023-12-01T17:58:34+00:00","Behavior Group 1","2023-12-01T17:58:28.500000+00:00",140.5,5.5,""
"Receive Groom","2023-12-01T17:59:27.100000+00:00","Behavior Group 3","2023-12-01T17:58:34+00:00",146.0,53.1,""
"Stop Group 1","2023-12-01T17:59:27.100000+00:00","Behavior Group 1","2023-12-01T17:58:34+00:00",146.0,53.1,""
