"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2024-10-19T01:10:09.300000+00:00","Behavior Group 1","2024-10-19T01:10:06+00:00",0.0,3.3,""
"Locomotion","2024-10-19T01:10:13.300000+00:00","Behavior Group 1","2024-10-19T01:10:09.300000+00:00",3.3,4.0,""
"Passive","2024-10-19T01:10:15.700000+00:00","Behavior Group 1","2024-10-19T01:10:13.300000+00:00",7.3,2.4,""
"Locomotion","2024-10-19T01:10:18.800000+00:00","Behavior Group 1","2024-10-19T01:10:15.700000+00:00",9.7,3.1,""
"Passive","2024-10-19T01:10:27.800000+00:00","Behavior Group 1","2024-10-19T01:10:18.800000+00:00",12.8,9.0,""
"Manipulation","2024-10-19T01:10:30.100000+00:00","Behavior Group 1","2024-10-19T01:10:27.800000+00:00",21.8,2.3,""
"Locomotion","2024-10-19T01:10:33.200000+00:00","Behavior Group 1","2024-10-19T01:10:30.100000+00:00",24.1,3.1,""
"Passive","2024-10-19T01:10:37.900000+00:00","Behavior Group 1","2024-10-19T01:10:33.200000+00:00",27.2,4.7,""
"Locomotion","2024-10-19T01:10:39.800000+00:00","Behavior Group 1","2024-10-19T01:10:37.900000+00:00",31.9,1.9,""
"Passive","2024-10-19T01:10:52.600000+00:00","Behavior Group 1","2024-10-19T01:10:39.800000+00:00",33.8,12.8,""
"Self Directed","2024-10-19T01:10:54+00:00","Behavior Group 1","2024-10-19T01:10:52.600000+00:00",46.6,1.4,""
"Proximity","2024-10-19T01:10:59.500000+00:00","Behavior Group 2","2024-10-19T01:10:06+00:00",0.0,53.5,""
"Social Contact","2024-10-19T01:11:04.400000+00:00","Behavior Group 2","2024-10-19T01:10:59.500000+00:00",53.5,4.9,""
"Passive","2024-10-19T01:11:05.400000+00:00","Behavior Group 1","2024-10-19T01:10:54+00:00",48.0,11.4,""
"Locomotion","2024-10-19T01:11:08.800000+00:00","Behavior Group 1","2024-10-19T01:11:05.400000+00:00",59.4,3.4,""
"Passive","2024-10-19T01:11:09.300000+00:00","Behavior Group 1","2024-10-19T01:11:08.800000+00:00",62.8,0.5,""
"Manipulation","2024-10-19T01:11:14.900000+00:00","Behavior Group 1","2024-10-19T01:11:09.300000+00:00",63.3,5.6,""
"Passive","2024-10-19T01:11:26.500000+00:00","Behavior Group 1","2024-10-19T01:11:14.900000+00:00",68.9,11.6,""
"Proximity","2024-10-19T01:11:28.100000+00:00","Behavior Group 2","2024-10-19T01:11:04.400000+00:00",58.4,23.7,""
"Manipulation","2024-10-19T01:11:31.100000+00:00","Behavior Group 1","2024-10-19T01:11:26.500000+00:00",80.5,4.6,""
"Social Contact","2024-10-19T01:11:31.200000+00:00","Behavior Group 2","2024-10-19T01:11:28.100000+00:00",82.1,3.1,""
"Withdraw","2024-10-19T01:11:31.200000+00:00","","2024-10-19T01:11:31.200000+00:00",85.2,0.0,""
"Locomotion","2024-10-19T01:11:33.300000+00:00","Behavior Group 1","2024-10-19T01:11:31.100000+00:00",85.1,2.2,""
"Passive","2024-10-19T01:11:34.200000+00:00","Behavior Group 1","2024-10-19T01:11:33.300000+00:00",87.3,0.9,""
"Manipulation","2024-10-19T01:11:35.400000+00:00","Behavior Group 1","2024-10-19T01:11:34.200000+00:00",88.2,1.2,""
"Passive","2024-10-19T01:12:06.600000+00:00","Behavior Group 1","2024-10-19T01:11:35.400000+00:00",89.4,31.2,""
"Locomotion","2024-10-19T01:12:10.600000+00:00","Behavior Group 1","2024-10-19T01:12:06.600000+00:00",120.6,4.0,""
"Manipulation","2024-10-19T01:12:13.400000+00:00","Behavior Group 1","2024-10-19T01:12:10.600000+00:00",124.6,2.8,""
"Locomotion","2024-10-19T01:12:14.600000+00:00","Behavior Group 1","2024-10-19T01:12:13.400000+00:00",127.4,1.2,""
"Self Directed","2024-10-19T01:12:15.199000+00:00","Behavior Group 1","2024-10-19T01:12:14.600000+00:00",128.6,0.599,""
"Locomotion","2024-10-19T01:12:17.199000+00:00","Behavior Group 1","2024-10-19T01:12:15.199000+00:00",129.199,2.0,""
"Proximity","2024-10-19T01:12:30.200000+00:00","Behavior Group 2","2024-10-19T01:11:31.200000+00:00",85.2,59.0,""
"Social Contact","2024-10-19T01:12:31+00:00","Behavior Group 2","2024-10-19T01:12:30.200000+00:00",144.2,0.8,""
"Self Directed","2024-10-19T01:12:42.400000+00:00","Behavior Group 1","2024-10-19T01:12:17.199000+00:00",131.199,25.201,""
"Locomotion","2024-10-19T01:12:45+00:00","Behavior Group 1","2024-10-19T01:12:42.400000+00:00",156.4,2.6,""
"Passive","2024-10-19T01:12:46.900000+00:00","Behavior Group 1","2024-10-19T01:12:45+00:00",159.0,1.9,""
"Locomotion","2024-10-19T01:12:49.500000+00:00","Behavior Group 1","2024-10-19T01:12:46.900000+00:00",160.9,2.6,""
"Proximity","2024-10-19T01:12:51.900000+00:00","Behavior Group 2","2024-10-19T01:12:31+00:00",145.0,20.9,""
"Passive","2024-10-19T01:12:51.900000+00:00","Behavior Group 1","2024-10-19T01:12:49.500000+00:00",163.5,2.4,""
"Social Contact","2024-10-19T01:12:53+00:00","Behavior Group 2","2024-10-19T01:12:51.900000+00:00",165.9,1.1,""
"Receive Groom","2024-10-19T01:12:53+00:00","Behavior Group 3","2024-10-19T01:12:51.900000+00:00",165.9,1.1,""
"Stop Group 1","2024-10-19T01:12:53+00:00","Behavior Group 1","2024-10-19T01:12:51.900000+00:00",165.9,1.1,""
"Passive","2024-10-19T01:12:53.500000+00:00","Behavior Group 1","2024-10-19T01:12:53+00:00",167.0,0.5,""
"Proximity","2024-10-19T01:12:54.500000+00:00","Behavior Group 2","2024-10-19T01:12:53+00:00",167.0,1.5,""
"Locomotion","2024-10-19T01:12:54.500000+00:00","Behavior Group 1","2024-10-19T01:12:53.500000+00:00",167.5,1.0,""
"Passive","2024-10-19T01:13:01.300000+00:00","Behavior Group 1","2024-10-19T01:12:54.500000+00:00",168.5,6.8,""
"Social Contact","2024-10-19T01:13:02.500000+00:00","Behavior Group 2","2024-10-19T01:12:54.500000+00:00",168.5,8.0,""
"Manipulation","2024-10-19T01:13:08.600000+00:00","Behavior Group 1","2024-10-19T01:13:01.300000+00:00",175.3,7.3,""
"Proximity","2024-10-19T01:13:10.500000+00:00","Behavior Group 2","2024-10-19T01:13:02.500000+00:00",176.5,8.0,""
"Social Contact","2024-10-19T01:13:14.100000+00:00","Behavior Group 2","2024-10-19T01:13:10.500000+00:00",184.5,3.6,""
"Withdraw","2024-10-19T01:13:14.100000+00:00","","2024-10-19T01:13:14.100000+00:00",188.1,0.0,""
"Passive","2024-10-19T01:13:14.300000+00:00","Behavior Group 1","2024-10-19T01:13:08.600000+00:00",182.6,5.7,""
"Locomotion","2024-10-19T01:13:16.500000+00:00","Behavior Group 1","2024-10-19T01:13:14.300000+00:00",188.3,2.2,""
"Self Directed","2024-10-19T01:13:24+00:00","Behavior Group 1","2024-10-19T01:13:16.500000+00:00",190.5,7.5,""
"Passive","2024-10-19T01:13:42.100000+00:00","Behavior Group 1","2024-10-19T01:13:24+00:00",198.0,18.1,""
"Self Directed","2024-10-19T01:13:48.200000+00:00","Behavior Group 1","2024-10-19T01:13:42.100000+00:00",216.1,6.1,""
"Locomotion","2024-10-19T01:13:52.500000+00:00","Behavior Group 1","2024-10-19T01:13:48.200000+00:00",222.2,4.3,""
"Passive","2024-10-19T01:13:55.700000+00:00","Behavior Group 1","2024-10-19T01:13:52.500000+00:00",226.5,3.2,""
"Proximity","2024-10-19T01:13:57.500000+00:00","Behavior Group 2","2024-10-19T01:13:14.100000+00:00",188.1,43.4,""
"Stop Groom","2024-10-19T01:13:57.500000+00:00","Behavior Group 3","2024-10-19T01:12:53+00:00",167.0,64.5,""
"Self Directed","2024-10-19T01:14:02.600000+00:00","Behavior Group 1","2024-10-19T01:13:55.700000+00:00",229.7,6.9,""
"Receive Groom","2024-10-19T01:14:02.600000+00:00","Behavior Group 3","2024-10-19T01:13:57.500000+00:00",231.5,5.1,""
"Passive","2024-10-19T01:14:03.900000+00:00","Behavior Group 1","2024-10-19T01:14:02.600000+00:00",236.6,1.3,""
"Stop Groom","2024-10-19T01:14:08.300000+00:00","Behavior Group 3","2024-10-19T01:14:02.600000+00:00",236.6,5.7,""
"Social Contact","2024-10-19T01:14:12+00:00","Behavior Group 2","2024-10-19T01:13:57.500000+00:00",231.5,14.5,""
"Receive Groom","2024-10-19T01:14:12+00:00","Behavior Group 3","2024-10-19T01:14:08.300000+00:00",242.3,3.7,""
"Proximity","2024-10-19T01:14:15.400000+00:00","Behavior Group 2","2024-10-19T01:14:12+00:00",246.0,3.4,""
"Social Contact","2024-10-19T01:14:19.900000+00:00","Behavior Group 2","2024-10-19T01:14:15.400000+00:00",249.4,4.5,""
"Proximity","2024-10-19T01:14:24.200000+00:00","Behavior Group 2","2024-10-19T01:14:19.900000+00:00",253.9,4.3,""
"Self Directed","2024-10-19T01:14:24.700000+00:00","Behavior Group 1","2024-10-19T01:14:03.900000+00:00",237.9,20.8,""
"Social Contact","2024-10-19T01:14:26.800000+00:00","Behavior Group 2","2024-10-19T01:14:24.200000+00:00",258.2,2.6,""
"Withdraw","2024-10-19T01:14:26.800000+00:00","","2024-10-19T01:14:26.800000+00:00",260.8,0.0,""
"Locomotion","2024-10-19T01:14:26.800000+00:00","Behavior Group 1","2024-10-19T01:14:24.700000+00:00",258.7,2.1,""
"Manipulation","2024-10-19T01:14:31.399000+00:00","Behavior Group 1","2024-10-19T01:14:26.800000+00:00",260.8,4.599,""
"Proximity","2024-10-19T01:14:32+00:00","Behavior Group 2","2024-10-19T01:14:26.800000+00:00",260.8,5.2,""
"Social Contact","2024-10-19T01:14:36+00:00","Behavior Group 2","2024-10-19T01:14:32+00:00",266.0,4.0,""
"Passive","2024-10-19T01:14:44.100000+00:00","Behavior Group 1","2024-10-19T01:14:31.399000+00:00",265.399,12.701,""
"Locomotion","2024-10-19T01:14:48.700000+00:00","Behavior Group 1","2024-10-19T01:14:44.100000+00:00",278.1,4.6,""
"Passive","2024-10-19T01:14:51.600000+00:00","Behavior Group 1","2024-10-19T01:14:48.700000+00:00",282.7,2.9,""
"Proximity","2024-10-19T01:14:53.700000+00:00","Behavior Group 2","2024-10-19T01:14:36+00:00",270.0,17.7,""
"Self Directed","2024-10-19T01:14:54.600000+00:00","Behavior Group 1","2024-10-19T01:14:51.600000+00:00",285.6,3.0,""
"Social Contact","2024-10-19T01:14:54.700000+00:00","Behavior Group 2","2024-10-19T01:14:53.700000+00:00",287.7,1.0,""
"Locomotion","2024-10-19T01:14:56.500000+00:00","Behavior Group 1","2024-10-19T01:14:54.600000+00:00",288.6,1.9,""
"Proximity","2024-10-19T01:15:12.500000+00:00","Behavior Group 2","2024-10-19T01:14:54.700000+00:00",288.7,17.8,""
"Passive","2024-10-19T01:15:20.200000+00:00","Behavior Group 1","2024-10-19T01:14:56.500000+00:00",290.5,23.7,""
"Social Contact","2024-10-19T01:15:21.100000+00:00","Behavior Group 2","2024-10-19T01:15:12.500000+00:00",306.5,8.6,""
"Self Directed","2024-10-19T01:15:38.600000+00:00","Behavior Group 1","2024-10-19T01:15:20.200000+00:00",314.2,18.4,""
"Proximity","2024-10-19T01:15:50+00:00","Behavior Group 2","2024-10-19T01:15:21.100000+00:00",315.1,28.9,""
