"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Isolation","2025-05-14T19:01:48+00:00","Behavior Group 2","2025-05-14T19:01:48+00:00",0.0,0.0,""
"Receive Groom","2025-05-14T19:02:03.100000+00:00","Behavior Group 3","2025-05-14T19:01:48+00:00",0.0,15.1,""
"Social Contact","2025-05-14T19:02:10.500000+00:00","Behavior Group 2","2025-05-14T19:01:48+00:00",0.0,22.5,""
"Passive","2025-05-14T19:03:11.400000+00:00","Behavior Group 1","2025-05-14T19:02:03.200000+00:00",15.2,68.2,""
"Self Directed","2025-05-14T19:03:17.900000+00:00","Behavior Group 1","2025-05-14T19:03:11.400000+00:00",83.4,6.5,""
"Proximity","2025-05-14T19:03:19.100000+00:00","Behavior Group 2","2025-05-14T19:02:10.500000+00:00",22.5,68.6,""
"Stop Groom","2025-05-14T19:03:22+00:00","Behavior Group 3","2025-05-14T19:02:03.100000+00:00",15.1,78.9,""
"Passive","2025-05-14T19:03:22+00:00","Behavior Group 1","2025-05-14T19:03:17.900000+00:00",89.9,4.1,""
"Receive Groom","2025-05-14T19:03:27.100000+00:00","Behavior Group 3","2025-05-14T19:03:22+00:00",94.0,5.1,""
"Stop Group 1","2025-05-14T19:03:27.100000+00:00","Behavior Group 1","2025-05-14T19:03:22+00:00",94.0,5.1,""
"Social Contact","2025-05-14T19:03:28.800000+00:00","Behavior Group 2","2025-05-14T19:03:19.100000+00:00",91.1,9.7,""
"Passive","2025-05-14T19:03:36.600000+00:00","Behavior Group 1","2025-05-14T19:03:27.100000+00:00",99.1,9.5,""
"Self Directed","2025-05-14T19:03:39.900000+00:00","Behavior Group 1","2025-05-14T19:03:36.600000+00:00",108.6,3.3,""
"Passive","2025-05-14T19:04:09+00:00","Behavior Group 1","2025-05-14T19:03:39.900000+00:00",111.9,29.1,""
"Self Directed","2025-05-14T19:04:14.300000+00:00","Behavior Group 1","2025-05-14T19:04:09+00:00",141.0,5.3,""
"Passive","2025-05-14T19:04:16.900000+00:00","Behavior Group 1","2025-05-14T19:04:14.300000+00:00",146.3,2.6,""
"Locomotion","2025-05-14T19:04:20.200000+00:00","Behavior Group 1","2025-05-14T19:04:16.900000+00:00",148.9,3.3,""
"Proximity","2025-05-14T19:04:26.800000+00:00","Behavior Group 2","2025-05-14T19:03:28.800000+00:00",100.8,58.0,""
"Stop Groom","2025-05-14T19:04:26.800000+00:00","Behavior Group 3","2025-05-14T19:03:27.100000+00:00",99.1,59.7,""
"Passive","2025-05-14T19:04:26.800000+00:00","Behavior Group 1","2025-05-14T19:04:20.200000+00:00",152.2,6.6,""
"Receive Groom","2025-05-14T19:04:33.700000+00:00","Behavior Group 3","2025-05-14T19:04:26.800000+00:00",158.8,6.9,""
"Stop Group 1","2025-05-14T19:04:33.700000+00:00","Behavior Group 1","2025-05-14T19:04:26.800000+00:00",158.8,6.9,""
"Passive","2025-05-14T19:04:33.700000+00:00","Behavior Group 1","2025-05-14T19:04:33.700000+00:00",165.7,0.0,""
"Social Contact","2025-05-14T19:04:33.700000+00:00","Behavior Group 2","2025-05-14T19:04:26.800000+00:00",158.8,6.9,""
"Withdraw","2025-05-14T19:04:33.700000+00:00","","2025-05-14T19:04:33.700000+00:00",165.7,0.0,""
"Locomotion","2025-05-14T19:04:37.800000+00:00","Behavior Group 1","2025-05-14T19:04:33.700000+00:00",165.7,4.1,""
"Proximity","2025-05-14T19:04:42.400000+00:00","Behavior Group 2","2025-05-14T19:04:33.700000+00:00",165.7,8.7,""
"Passive","2025-05-14T19:04:42.400000+00:00","Behavior Group 1","2025-05-14T19:04:37.800000+00:00",169.8,4.6,""
"Self Directed","2025-05-14T19:04:46.200000+00:00","Behavior Group 1","2025-05-14T19:04:42.400000+00:00",174.4,3.8,""
"Passive","2025-05-14T19:04:49.200000+00:00","Behavior Group 1","2025-05-14T19:04:46.200000+00:00",178.2,3.0,""
"Self Directed","2025-05-14T19:04:55.300000+00:00","Behavior Group 1","2025-05-14T19:04:49.200000+00:00",181.2,6.1,""
