"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Isolation","2024-01-05T17:37:29.500000+00:00","Behavior Group 2","2024-01-05T17:37:29.500000+00:00",0.0,0.0,""
"Proximity","2024-01-05T17:37:34.300000+00:00","Behavior Group 2","2024-01-05T17:37:29.500000+00:00",0.0,4.8,""
"Isolation","2024-01-05T17:37:54.800000+00:00","Behavior Group 2","2024-01-05T17:37:34.300000+00:00",4.8,20.5,""
"Passive","2024-01-05T17:37:56.900000+00:00","Behavior Group 1","2024-01-05T17:37:29.500000+00:00",0.0,27.4,""
"Receive Groom","2024-01-05T17:38:09.100000+00:00","Behavior Group 3","2024-01-05T17:37:57+00:00",27.5,12.1,""
"Social Contact","2024-01-05T17:38:09.100000+00:00","Behavior Group 2","2024-01-05T17:37:54.800000+00:00",25.3,14.3,""
"Stop Group 1","2024-01-05T17:38:09.100000+00:00","Behavior Group 1","2024-01-05T17:37:56.900000+00:00",27.4,12.2,""
"Passive","2024-01-05T17:38:16.100000+00:00","Behavior Group 1","2024-01-05T17:38:09.100000+00:00",39.6,7.0,""
"Manipulation","2024-01-05T17:38:30.900000+00:00","Behavior Group 1","2024-01-05T17:38:16.100000+00:00",46.6,14.8,""
"Proximity","2024-01-05T17:38:31.200000+00:00","Behavior Group 2","2024-01-05T17:38:09.100000+00:00",39.6,22.1,""
"Stop Groom","2024-01-05T17:38:31.200000+00:00","Behavior Group 3","2024-01-05T17:38:09.100000+00:00",39.6,22.1,""
"Passive","2024-01-05T17:38:31.200000+00:00","Behavior Group 1","2024-01-05T17:38:30.900000+00:00",61.4,0.3,""
"Social Contact","2024-01-05T17:38:40.900000+00:00","Behavior Group 2","2024-01-05T17:38:31.200000+00:00",61.7,9.7,""
"Receive Groom","2024-01-05T17:38:40.900000+00:00","Behavior Group 3","2024-01-05T17:38:31.200000+00:00",61.7,9.7,""
"Proximity","2024-01-05T17:38:43.300000+00:00","Behavior Group 2","2024-01-05T17:38:40.900000+00:00",71.4,2.4,""
"Stop Group 1","2024-01-05T17:38:43.300000+00:00","Behavior Group 1","2024-01-05T17:38:31.200000+00:00",61.7,12.1,""
"Approach","2024-01-05T17:38:47.900000+00:00","","2024-01-05T17:38:47.900000+00:00",78.4,0.0,""
"Passive","2024-01-05T17:38:49.400000+00:00","Behavior Group 1","2024-01-05T17:38:43.300000+00:00",73.8,6.1,""
"Social Contact","2024-01-05T17:38:52.100000+00:00","Behavior Group 2","2024-01-05T17:38:43.300000+00:00",73.8,8.8,""
"Withdraw","2024-01-05T17:38:52.100000+00:00","","2024-01-05T17:38:52.100000+00:00",82.6,0.0,""
"Locomotion","2024-01-05T17:38:58.500000+00:00","Behavior Group 1","2024-01-05T17:38:49.400000+00:00",79.9,9.1,""
"Passive","2024-01-05T17:38:59.200000+00:00","Behavior Group 1","2024-01-05T17:38:58.500000+00:00",89.0,0.7,""
"Proximity","2024-01-05T17:39:04.400000+00:00","Behavior Group 2","2024-01-05T17:38:52.100000+00:00",82.6,12.3,""
"Self Directed","2024-01-05T17:39:05.400000+00:00","Behavior Group 1","2024-01-05T17:38:59.200000+00:00",89.7,6.2,""
"Isolation","2024-01-05T17:39:05.700000+00:00","Behavior Group 2","2024-01-05T17:39:04.400000+00:00",94.9,1.3,""
"Stop Groom","2024-01-05T17:39:05.700000+00:00","Behavior Group 3","2024-01-05T17:38:40.900000+00:00",71.4,24.8,""
"Approach","2024-01-05T17:39:05.700000+00:00","","2024-01-05T17:39:05.700000+00:00",96.2,0.0,""
"Mounting","2024-01-05T17:39:13.500000+00:00","Behavior Group 3","2024-01-05T17:39:05.700000+00:00",96.2,7.8,""
"Social Contact","2024-01-05T17:39:17.200000+00:00","Behavior Group 2","2024-01-05T17:39:05.700000+00:00",96.2,11.5,""
"Proximity","2024-01-05T17:39:17.200000+00:00","Behavior Group 2","2024-01-05T17:39:17.200000+00:00",107.7,0.0,""
"Withdraw","2024-01-05T17:39:17.200000+00:00","","2024-01-05T17:39:17.200000+00:00",107.7,0.0,""
"Locomotion","2024-01-05T17:39:18.100000+00:00","Behavior Group 1","2024-01-05T17:39:05.400000+00:00",95.9,12.7,""
"Passive","2024-01-05T17:39:18.500000+00:00","Behavior Group 1","2024-01-05T17:39:18.100000+00:00",108.6,0.4,""
"Self Directed","2024-01-05T17:39:29+00:00","Behavior Group 1","2024-01-05T17:39:18.500000+00:00",109.0,10.5,""
"Passive","2024-01-05T17:39:35.800000+00:00","Behavior Group 1","2024-01-05T17:39:29+00:00",119.5,6.8,""
"Manipulation","2024-01-05T17:39:39.900000+00:00","Behavior Group 1","2024-01-05T17:39:35.800000+00:00",126.3,4.1,""
"Passive","2024-01-05T17:39:40.300000+00:00","Behavior Group 1","2024-01-05T17:39:39.900000+00:00",130.4,0.4,""
"Self Directed","2024-01-05T17:39:54+00:00","Behavior Group 1","2024-01-05T17:39:40.300000+00:00",130.8,13.7,""
"Passive","2024-01-05T17:39:57.500000+00:00","Behavior Group 1","2024-01-05T17:39:54+00:00",144.5,3.5,""
"Self Directed","2024-01-05T17:40:12.900000+00:00","Behavior Group 1","2024-01-05T17:39:57.500000+00:00",148.0,15.4,""
"Passive","2024-01-05T17:40:15.700000+00:00","Behavior Group 1","2024-01-05T17:40:12.900000+00:00",163.4,2.8,""
"Manipulation","2024-01-05T17:40:23+00:00","Behavior Group 1","2024-01-05T17:40:15.700000+00:00",166.2,7.3,""
"Passive","2024-01-05T17:40:35.100000+00:00","Behavior Group 1","2024-01-05T17:40:23+00:00",173.5,12.1,""
"Isolation","2024-01-05T17:40:37.500000+00:00","Behavior Group 2","2024-01-05T17:39:17.200000+00:00",107.7,80.3,""
"Social Contact","2024-01-05T17:40:41.100000+00:00","Behavior Group 2","2024-01-05T17:40:37.500000+00:00",188.0,3.6,""
"Manipulation","2024-01-05T17:41:01.600000+00:00","Behavior Group 1","2024-01-05T17:40:35.100000+00:00",185.6,26.5,""
"Passive","2024-01-05T17:41:09.400000+00:00","Behavior Group 1","2024-01-05T17:41:01.600000+00:00",212.1,7.8,""
"Manipulation","2024-01-05T17:41:23.800000+00:00","Behavior Group 1","2024-01-05T17:41:09.400000+00:00",219.9,14.4,""
"Passive","2024-01-05T17:41:35.600000+00:00","Behavior Group 1","2024-01-05T17:41:23.800000+00:00",234.3,11.8,""
"Manipulation","2024-01-05T17:41:38.100000+00:00","Behavior Group 1","2024-01-05T17:41:35.600000+00:00",246.1,2.5,""
"Passive","2024-01-05T17:41:49.200000+00:00","Behavior Group 1","2024-01-05T17:41:38.100000+00:00",248.6,11.1,""
"Manipulation","2024-01-05T17:42:05.500000+00:00","Behavior Group 1","2024-01-05T17:41:49.200000+00:00",259.7,16.3,""
"Passive","2024-01-05T17:42:20.200000+00:00","Behavior Group 1","2024-01-05T17:42:05.500000+00:00",276.0,14.7,""
"Manipulation","2024-01-05T17:42:50.500000+00:00","Behavior Group 1","2024-01-05T17:42:20.200000+00:00",290.7,30.3,""
"Proximity","2024-01-05T17:42:51+00:00","Behavior Group 2","2024-01-05T17:40:41.100000+00:00",191.6,129.9,""
"Stop Groom","2024-01-05T17:42:51+00:00","Behavior Group 3","2024-01-05T17:39:13.500000+00:00",104.0,217.5,""
"Passive","2024-01-05T17:42:51+00:00","Behavior Group 1","2024-01-05T17:42:50.500000+00:00",321.0,0.5,""
"Social Contact","2024-01-05T17:42:59.700000+00:00","Behavior Group 2","2024-01-05T17:42:51+00:00",321.5,8.7,""
"Receive Groom","2024-01-05T17:42:59.700000+00:00","Behavior Group 3","2024-01-05T17:42:51+00:00",321.5,8.7,""
"Stop Group 1","2024-01-05T17:42:59.700000+00:00","Behavior Group 1","2024-01-05T17:42:51+00:00",321.5,8.7,""
"Passive","2024-01-05T17:43:08+00:00","Behavior Group 1","2024-01-05T17:42:59.700000+00:00",330.2,8.3,""
"Self Directed","2024-01-05T17:43:12.600000+00:00","Behavior Group 1","2024-01-05T17:43:08+00:00",338.5,4.6,""
"Passive","2024-01-05T17:43:14.300000+00:00","Behavior Group 1","2024-01-05T17:43:12.600000+00:00",343.1,1.7,""
"Manipulation","2024-01-05T17:43:37.300000+00:00","Behavior Group 1","2024-01-05T17:43:14.300000+00:00",344.8,23.0,""
"Self Directed","2024-01-05T17:43:41.400000+00:00","Behavior Group 1","2024-01-05T17:43:37.300000+00:00",367.8,4.1,""
"Passive","2024-01-05T17:43:43.800000+00:00","Behavior Group 1","2024-01-05T17:43:41.400000+00:00",371.9,2.4,""
"Self Directed","2024-01-05T17:43:49.300000+00:00","Behavior Group 1","2024-01-05T17:43:43.800000+00:00",374.3,5.5,""
"Passive","2024-01-05T17:43:53.800000+00:00","Behavior Group 1","2024-01-05T17:43:49.300000+00:00",379.8,4.5,""
"Manipulation","2024-01-05T17:44:40.800000+00:00","Behavior Group 1","2024-01-05T17:43:53.800000+00:00",384.3,47.0,""
"Passive","2024-01-05T17:44:46.500000+00:00","Behavior Group 1","2024-01-05T17:44:40.800000+00:00",431.3,5.7,""
"Self Directed","2024-01-05T17:44:51.900000+00:00","Behavior Group 1","2024-01-05T17:44:46.500000+00:00",437.0,5.4,""
"Passive","2024-01-05T17:44:59.900000+00:00","Behavior Group 1","2024-01-05T17:44:51.900000+00:00",442.4,8.0,""
"Self Directed","2024-01-05T17:45:06.200000+00:00","Behavior Group 1","2024-01-05T17:44:59.900000+00:00",450.4,6.3,""
"Passive","2024-01-05T17:45:08.800000+00:00","Behavior Group 1","2024-01-05T17:45:06.200000+00:00",456.7,2.6,""
"Manipulation","2024-01-05T17:45:31.400000+00:00","Behavior Group 1","2024-01-05T17:45:08.800000+00:00",459.3,22.6,""
"Passive","2024-01-05T17:45:34.900000+00:00","Behavior Group 1","2024-01-05T17:45:31.400000+00:00",481.9,3.5,""
"Manipulation","2024-01-05T17:45:51.200000+00:00","Behavior Group 1","2024-01-05T17:45:34.900000+00:00",485.4,16.3,""
"Passive","2024-01-05T17:45:54.299000+00:00","Behavior Group 1","2024-01-05T17:45:51.200000+00:00",501.7,3.099,""
"Manipulation","2024-01-05T17:46:07.400000+00:00","Behavior Group 1","2024-01-05T17:45:54.299000+00:00",504.799,13.101,""
"Passive","2024-01-05T17:46:16.200000+00:00","Behavior Group 1","2024-01-05T17:46:07.400000+00:00",517.9,8.8,""
"Manipulation","2024-01-05T17:46:31.900000+00:00","Behavior Group 1","2024-01-05T17:46:16.200000+00:00",526.7,15.7,""
"Passive","2024-01-05T17:46:36.800000+00:00","Behavior Group 1","2024-01-05T17:46:31.900000+00:00",542.4,4.9,""
"Manipulation","2024-01-05T17:46:42+00:00","Behavior Group 1","2024-01-05T17:46:36.800000+00:00",547.3,5.2,""
"Proximity","2024-01-05T17:46:43.200000+00:00","Behavior Group 2","2024-01-05T17:42:59.700000+00:00",330.2,223.5,""
"Approach","2024-01-05T17:46:43.200000+00:00","","2024-01-05T17:46:43.200000+00:00",553.7,0.0,""
"Social Contact","2024-01-05T17:46:46.300000+00:00","Behavior Group 2","2024-01-05T17:46:43.200000+00:00",553.7,3.1,""
"Proximity","2024-01-05T17:46:48.400000+00:00","Behavior Group 2","2024-01-05T17:46:46.300000+00:00",556.8,2.1,""
"Locomotion","2024-01-05T17:46:48.400000+00:00","Behavior Group 1","2024-01-05T17:46:42+00:00",552.5,6.4,""
"Passive","2024-01-05T17:46:56.900000+00:00","Behavior Group 1","2024-01-05T17:46:48.400000+00:00",558.9,8.5,""
"Social Contact","2024-01-05T17:46:57.400000+00:00","Behavior Group 2","2024-01-05T17:46:48.400000+00:00",558.9,9.0,""
"Withdraw","2024-01-05T17:46:57.400000+00:00","","2024-01-05T17:46:57.400000+00:00",567.9,0.0,""
"Locomotion","2024-01-05T17:46:58.500000+00:00","Behavior Group 1","2024-01-05T17:46:56.900000+00:00",567.4,1.6,""
"Stop Groom","2024-01-05T17:47:00.300000+00:00","Behavior Group 3","2024-01-05T17:42:59.700000+00:00",330.2,240.6,""
"Proximity","2024-01-05T17:47:00.300000+00:00","Behavior Group 2","2024-01-05T17:46:57.400000+00:00",567.9,2.9,""
"Passive","2024-01-05T17:47:00.300000+00:00","Behavior Group 1","2024-01-05T17:46:58.500000+00:00",569.0,1.8,""
"Stop Group 1","2024-01-05T17:48:06.800000+00:00","Behavior Group 1","2024-01-05T17:47:00.300000+00:00",570.8,66.5,""
"Self Directed","2024-01-05T17:48:09.500000+00:00","Behavior Group 1","2024-01-05T17:48:06.800000+00:00",637.3,2.7,""
"Receive Groom","2024-01-05T17:48:15.300000+00:00","Behavior Group 3","2024-01-05T17:47:00.300000+00:00",570.8,75.0,""
"Stop Group 1","2024-01-05T17:48:15.300000+00:00","Behavior Group 1","2024-01-05T17:48:09.500000+00:00",640.0,5.8,""
"Passive","2024-01-05T17:48:30.200000+00:00","Behavior Group 1","2024-01-05T17:48:15.300000+00:00",645.8,14.9,""
"Social Contact","2024-01-05T17:48:31.100000+00:00","Behavior Group 2","2024-01-05T17:47:00.300000+00:00",570.8,90.8,""
"Withdraw","2024-01-05T17:48:31.300000+00:00","","2024-01-05T17:48:31.300000+00:00",661.8,0.0,""
"Locomotion","2024-01-05T17:48:33.400000+00:00","Behavior Group 1","2024-01-05T17:48:30.200000+00:00",660.7,3.2,""
"Self Directed","2024-01-05T17:48:43.600000+00:00","Behavior Group 1","2024-01-05T17:48:33.400000+00:00",663.9,10.2,""
"Proximity","2024-01-05T17:48:43.700000+00:00","Behavior Group 2","2024-01-05T17:48:31.100000+00:00",661.6,12.6,""
"Stop Groom","2024-01-05T17:48:43.700000+00:00","Behavior Group 3","2024-01-05T17:48:15.300000+00:00",645.8,28.4,""
"Stop Group 1","2024-01-05T17:48:57.300000+00:00","Behavior Group 1","2024-01-05T17:48:43.600000+00:00",674.1,13.7,""
"Self Directed","2024-01-05T17:49:07.200000+00:00","Behavior Group 1","2024-01-05T17:48:57.300000+00:00",687.8,9.9,""
"Stop Group 1","2024-01-05T17:49:19.200000+00:00","Behavior Group 1","2024-01-05T17:49:07.200000+00:00",697.7,12.0,""
"Receive Groom","2024-01-05T17:49:32.500000+00:00","Behavior Group 3","2024-01-05T17:48:43.700000+00:00",674.2,48.8,""
"Social Contact","2024-01-05T17:49:32.500000+00:00","Behavior Group 2","2024-01-05T17:48:43.700000+00:00",674.2,48.8,""
"Proximity","2024-01-05T17:49:47+00:00","Behavior Group 2","2024-01-05T17:49:32.500000+00:00",723.0,14.5,""
"Stop Groom","2024-01-05T17:49:47+00:00","Behavior Group 3","2024-01-05T17:49:32.500000+00:00",723.0,14.5,""
"Manipulation","2024-01-05T17:49:55+00:00","Behavior Group 1","2024-01-05T17:49:19.200000+00:00",709.7,35.8,""
"Stop Group 1","2024-01-05T17:49:55+00:00","Behavior Group 1","2024-01-05T17:49:55+00:00",745.5,0.0,""
"Passive","2024-01-05T17:49:56.700000+00:00","Behavior Group 1","2024-01-05T17:49:55+00:00",745.5,1.7,""
"Manipulation","2024-01-05T17:50:07.300000+00:00","Behavior Group 1","2024-01-05T17:49:56.700000+00:00",747.2,10.6,""
"Social Contact","2024-01-05T17:50:33.900000+00:00","Behavior Group 2","2024-01-05T17:49:47+00:00",737.5,46.9,""
"Receive Groom","2024-01-05T17:50:33.900000+00:00","Behavior Group 3","2024-01-05T17:49:47+00:00",737.5,46.9,""
"Stop Group 1","2024-01-05T17:50:33.900000+00:00","Behavior Group 1","2024-01-05T17:50:07.300000+00:00",757.8,26.6,""
"Manipulation","2024-01-05T17:50:38.700000+00:00","Behavior Group 1","2024-01-05T17:50:33.900000+00:00",784.4,4.8,""
"Passive","2024-01-05T17:50:59.700000+00:00","Behavior Group 1","2024-01-05T17:50:38.700000+00:00",789.2,21.0,""
"Proximity","2024-01-05T17:51:01.100000+00:00","Behavior Group 2","2024-01-05T17:50:33.900000+00:00",784.4,27.2,""
"Stop Groom","2024-01-05T17:51:01.100000+00:00","Behavior Group 3","2024-01-05T17:50:33.900000+00:00",784.4,27.2,""
"Manipulation","2024-01-05T17:51:10.700000+00:00","Behavior Group 1","2024-01-05T17:50:59.700000+00:00",810.2,11.0,""
"Social Contact","2024-01-05T17:51:12.200000+00:00","Behavior Group 2","2024-01-05T17:51:01.100000+00:00",811.6,11.1,""
"Receive Groom","2024-01-05T17:51:12.200000+00:00","Behavior Group 3","2024-01-05T17:51:01.100000+00:00",811.6,11.1,""
"Stop Group 1","2024-01-05T17:51:12.200000+00:00","Behavior Group 1","2024-01-05T17:51:10.700000+00:00",821.2,1.5,""
"Passive","2024-01-05T17:51:13.600000+00:00","Behavior Group 1","2024-01-05T17:51:12.200000+00:00",822.7,1.4,""
"Proximity","2024-01-05T17:51:21.400000+00:00","Behavior Group 2","2024-01-05T17:51:12.200000+00:00",822.7,9.2,""
"Stop Groom","2024-01-05T17:51:21.400000+00:00","Behavior Group 3","2024-01-05T17:51:12.200000+00:00",822.7,9.2,""
"Manipulation","2024-01-05T17:51:22.300000+00:00","Behavior Group 1","2024-01-05T17:51:13.600000+00:00",824.1,8.7,""
"Stop Group 1","2024-01-05T17:51:38.500000+00:00","Behavior Group 1","2024-01-05T17:51:22.300000+00:00",832.8,16.2,""
"Manipulation","2024-01-05T17:51:57.500000+00:00","Behavior Group 1","2024-01-05T17:51:38.500000+00:00",849.0,19.0,""
"Social Contact","2024-01-05T17:52:10+00:00","Behavior Group 2","2024-01-05T17:51:21.400000+00:00",831.9,48.6,""
"Receive Groom","2024-01-05T17:52:10+00:00","Behavior Group 3","2024-01-05T17:51:21.400000+00:00",831.9,48.6,""
"Stop Group 1","2024-01-05T17:52:10+00:00","Behavior Group 1","2024-01-05T17:51:57.500000+00:00",868.0,12.5,""
"Passive","2024-01-05T17:52:10.600000+00:00","Behavior Group 1","2024-01-05T17:52:10+00:00",880.5,0.6,""
"Manipulation","2024-01-05T17:52:23.300000+00:00","Behavior Group 1","2024-01-05T17:52:10.600000+00:00",881.1,12.7,""
"Locomotion","2024-01-05T17:52:30.800000+00:00","Behavior Group 1","2024-01-05T17:52:23.300000+00:00",893.8,7.5,""
"Passive","2024-01-05T17:52:31.700000+00:00","Behavior Group 1","2024-01-05T17:52:30.800000+00:00",901.3,0.9,""
"Self Directed","2024-01-05T17:52:36.400000+00:00","Behavior Group 1","2024-01-05T17:52:31.700000+00:00",902.2,4.7,""
"Passive","2024-01-05T17:52:40.800000+00:00","Behavior Group 1","2024-01-05T17:52:36.400000+00:00",906.9,4.4,""
"Manipulation","2024-01-05T17:52:48.300000+00:00","Behavior Group 1","2024-01-05T17:52:40.800000+00:00",911.3,7.5,""
"Passive","2024-01-05T17:52:54.600000+00:00","Behavior Group 1","2024-01-05T17:52:48.300000+00:00",918.8,6.3,""
"Stop Groom","2024-01-05T17:52:54.700000+00:00","Behavior Group 3","2024-01-05T17:52:10+00:00",880.5,44.7,""
"Solicit Grooming","2024-01-05T17:53:10.100000+00:00","Behavior Group 3","2024-01-05T17:52:54.700000+00:00",925.2,15.4,""
"Stop Group 1","2024-01-05T17:53:10.100000+00:00","Behavior Group 1","2024-01-05T17:52:54.600000+00:00",925.1,15.5,""
"Passive","2024-01-05T17:53:39.900000+00:00","Behavior Group 1","2024-01-05T17:53:10.100000+00:00",940.6,29.8,""
"Manipulation","2024-01-05T17:54:00.300000+00:00","Behavior Group 1","2024-01-05T17:53:39.900000+00:00",970.4,20.4,""
"Passive","2024-01-05T17:54:03.600000+00:00","Behavior Group 1","2024-01-05T17:54:00.300000+00:00",990.8,3.3,""
"Manipulation","2024-01-05T17:54:06.900000+00:00","Behavior Group 1","2024-01-05T17:54:03.600000+00:00",994.1,3.3,""
"Proximity","2024-01-05T17:54:07.300000+00:00","Behavior Group 2","2024-01-05T17:52:10+00:00",880.5,117.3,""
"Social Contact","2024-01-05T17:54:18.200000+00:00","Behavior Group 2","2024-01-05T17:54:07.300000+00:00",997.8,10.9,""
"Passive","2024-01-05T17:54:20.500000+00:00","Behavior Group 1","2024-01-05T17:54:06.900000+00:00",997.4,13.6,""
"Proximity","2024-01-05T17:54:28.200000+00:00","Behavior Group 2","2024-01-05T17:54:18.200000+00:00",1008.7,10.0,""
"Self Directed","2024-01-05T17:54:30.700000+00:00","Behavior Group 1","2024-01-05T17:54:20.500000+00:00",1011.0,10.2,""
"Passive","2024-01-05T17:54:35.500000+00:00","Behavior Group 1","2024-01-05T17:54:30.700000+00:00",1021.2,4.8,""
"Manipulation","2024-01-05T17:54:42.800000+00:00","Behavior Group 1","2024-01-05T17:54:35.500000+00:00",1026.0,7.3,""
"Stop Groom","2024-01-05T17:54:49.700000+00:00","Behavior Group 3","2024-01-05T17:53:10.100000+00:00",940.6,99.6,""
"Passive","2024-01-05T17:54:49.700000+00:00","Behavior Group 1","2024-01-05T17:54:42.800000+00:00",1033.3,6.9,""
"Solicit Grooming","2024-01-05T17:54:50.900000+00:00","Behavior Group 3","2024-01-05T17:54:49.700000+00:00",1040.2,1.2,""
"Stop Group 1","2024-01-05T17:54:50.900000+00:00","Behavior Group 1","2024-01-05T17:54:49.700000+00:00",1040.2,1.2,""
"Social Contact","2024-01-05T17:55:00.700000+00:00","Behavior Group 2","2024-01-05T17:54:28.200000+00:00",1018.7,32.5,""
"Passive","2024-01-05T17:55:00.700000+00:00","Behavior Group 1","2024-01-05T17:54:50.900000+00:00",1041.4,9.8,""
"Self Directed","2024-01-05T17:55:10.200000+00:00","Behavior Group 1","2024-01-05T17:55:00.700000+00:00",1051.2,9.5,""
"Passive","2024-01-05T17:55:23.700000+00:00","Behavior Group 1","2024-01-05T17:55:10.200000+00:00",1060.7,13.5,""
"Self Directed","2024-01-05T17:56:00.100000+00:00","Behavior Group 1","2024-01-05T17:55:23.700000+00:00",1074.2,36.4,""
