"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-07-21T17:58:33.700000+00:00","Behavior Group 2","2025-07-21T17:58:15.600000+00:00",388.6,18.1,""
"Social Contact","2025-07-21T17:58:40.200000+00:00","Behavior Group 2","2025-07-21T17:58:33.700000+00:00",406.7,6.5,""
"Isolation","2025-07-21T17:58:40.200000+00:00","Behavior Group 2","2025-07-21T17:58:40.200000+00:00",413.2,0.0,""
"Proximity","2025-07-21T17:58:46.500000+00:00","Behavior Group 2","2025-07-21T17:58:40.200000+00:00",413.2,6.3,""
"Stop Groom","2025-07-21T17:58:46.800000+00:00","Behavior Group 3","2025-07-21T17:55:12.399000+00:00",205.399,214.401,""
"Passive","2025-07-21T17:58:46.800000+00:00","Behavior Group 1","2025-07-21T17:57:36.600000+00:00",349.6,70.2,""
"Receive Groom","2025-07-21T17:58:49.500000+00:00","Behavior Group 3","2025-07-21T17:58:46.800000+00:00",419.8,2.7,""
"Stop Group 1","2025-07-21T17:58:49.500000+00:00","Behavior Group 1","2025-07-21T17:58:46.800000+00:00",419.8,2.7,""
"Stop Groom","2025-07-21T17:59:03+00:00","Behavior Group 3","2025-07-21T17:58:49.500000+00:00",422.5,13.5,""
"Passive","2025-07-21T17:59:03+00:00","Behavior Group 1","2025-07-21T17:58:49.500000+00:00",422.5,13.5,""
"Receive Groom","2025-07-21T17:59:06.300000+00:00","Behavior Group 3","2025-07-21T17:59:03+00:00",436.0,3.3,""
"Stop Group 1","2025-07-21T17:59:06.300000+00:00","Behavior Group 1","2025-07-21T17:59:03+00:00",436.0,3.3,""
"Social Contact","2025-07-21T17:59:10.400000+00:00","Behavior Group 2","2025-07-21T17:58:46.500000+00:00",419.5,23.9,""
"Proximity","2025-07-21T17:59:15.200000+00:00","Behavior Group 2","2025-07-21T17:59:10.400000+00:00",443.4,4.8,""
"Social Contact","2025-07-21T17:59:17.900000+00:00","Behavior Group 2","2025-07-21T17:59:15.200000+00:00",448.2,2.7,""
"Proximity","2025-07-21T17:59:43.299000+00:00","Behavior Group 2","2025-07-21T17:59:17.900000+00:00",450.9,25.399,""
"Social Contact","2025-07-21T17:59:50.500000+00:00","Behavior Group 2","2025-07-21T17:59:43.299000+00:00",476.299,7.201,""
"Proximity","2025-07-21T18:00:04.300000+00:00","Behavior Group 2","2025-07-21T17:59:50.500000+00:00",483.5,13.8,""
"Social Contact","2025-07-21T18:00:05.600000+00:00","Behavior Group 2","2025-07-21T18:00:04.300000+00:00",497.3,1.3,""
"Proximity","2025-07-21T18:00:08.400000+00:00","Behavior Group 2","2025-07-21T18:00:05.600000+00:00",498.6,2.8,""
"Passive","2025-07-21T18:00:10+00:00","Behavior Group 1","2025-07-21T17:59:06.300000+00:00",439.3,63.7,""
"Social Contact","2025-07-21T18:00:12.100000+00:00","Behavior Group 2","2025-07-21T18:00:08.400000+00:00",501.4,3.7,""
"Withdraw","2025-07-21T18:00:12.100000+00:00","","2025-07-21T18:00:12.100000+00:00",505.1,0.0,""
"Locomotion","2025-07-21T18:00:12.100000+00:00","Behavior Group 1","2025-07-21T18:00:10+00:00",503.0,2.1,""
"Self-Directed","2025-07-21T18:00:13.300000+00:00","Behavior Group 1","2025-07-21T18:00:12.100000+00:00",505.1,1.2,""
"Proximity","2025-07-21T18:00:20.900000+00:00","Behavior Group 2","2025-07-21T18:00:12.100000+00:00",505.1,8.8,""
"Social Contact","2025-07-21T18:00:23.200000+00:00","Behavior Group 2","2025-07-21T18:00:20.900000+00:00",513.9,2.3,""
"Proximity","2025-07-21T18:00:26+00:00","Behavior Group 2","2025-07-21T18:00:23.200000+00:00",516.2,2.8,""
