"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2023-12-20T21:38:17.200000+00:00","Behavior Group 1","2023-12-20T21:37:53.300000+00:00",189.3,23.9,""
"Proximity","2023-12-20T21:38:24.400000+00:00","Behavior Group 2","2023-12-20T21:37:53.300000+00:00",189.3,31.1,""
"Self Directed","2023-12-20T21:38:24.600000+00:00","Behavior Group 1","2023-12-20T21:38:17.200000+00:00",213.2,7.4,""
"Passive","2023-12-20T21:38:27.400000+00:00","Behavior Group 1","2023-12-20T21:38:24.600000+00:00",220.6,2.8,""
"Stop Groom","2023-12-20T21:38:27.500000+00:00","Behavior Group 3","2023-12-20T21:37:53.300000+00:00",189.3,34.2,""
"Stop Group 1","2023-12-20T21:38:40.300000+00:00","Behavior Group 1","2023-12-20T21:38:27.400000+00:00",223.4,12.9,""
"Solicit Grooming","2023-12-20T21:38:40.399000+00:00","Behavior Group 3","2023-12-20T21:38:27.500000+00:00",223.5,12.899,""
"Social Contact","2023-12-20T21:38:40.399000+00:00","Behavior Group 2","2023-12-20T21:38:24.400000+00:00",220.4,15.999,""
"Passive","2023-12-20T21:38:41.200000+00:00","Behavior Group 1","2023-12-20T21:38:40.300000+00:00",236.3,0.9,""
"Stop Groom","2023-12-20T21:38:41.300000+00:00","Behavior Group 3","2023-12-20T21:38:40.399000+00:00",236.399,0.901,""
"Stop Group 1","2023-12-20T21:38:46.200000+00:00","Behavior Group 1","2023-12-20T21:38:41.200000+00:00",237.2,5.0,""
"Solicit Grooming","2023-12-20T21:38:46.300000+00:00","Behavior Group 3","2023-12-20T21:38:41.300000+00:00",237.3,5.0,""
"Passive","2023-12-20T21:39:08.800000+00:00","Behavior Group 1","2023-12-20T21:38:46.200000+00:00",242.2,22.6,""
"Self Directed","2023-12-20T21:39:14.400000+00:00","Behavior Group 1","2023-12-20T21:39:08.800000+00:00",264.8,5.6,""
"Stop Group 1","2023-12-20T21:39:14.400000+00:00","Behavior Group 1","2023-12-20T21:39:14.400000+00:00",270.4,0.0,""
"Passive","2023-12-20T21:39:25+00:00","Behavior Group 1","2023-12-20T21:39:14.400000+00:00",270.4,10.6,""
"Self Directed","2023-12-20T21:39:31.700000+00:00","Behavior Group 1","2023-12-20T21:39:25+00:00",281.0,6.7,""
"Withdraw","2023-12-20T21:39:32.600000+00:00","","2023-12-20T21:39:32.600000+00:00",288.6,0.0,""
"Proximity","2023-12-20T21:39:33.500000+00:00","Behavior Group 2","2023-12-20T21:38:40.399000+00:00",236.399,53.101,""
"Locomotion","2023-12-20T21:39:37.400000+00:00","Behavior Group 1","2023-12-20T21:39:31.700000+00:00",287.7,5.7,""
"Passive","2023-12-20T21:39:39.500000+00:00","Behavior Group 1","2023-12-20T21:39:37.400000+00:00",293.4,2.1,""
"Self Directed","2023-12-20T21:39:50.600000+00:00","Behavior Group 1","2023-12-20T21:39:39.500000+00:00",295.5,11.1,""
"Passive","2023-12-20T21:39:51.600000+00:00","Behavior Group 1","2023-12-20T21:39:50.600000+00:00",306.6,1.0,""
"Stop Groom","2023-12-20T21:39:51.700000+00:00","Behavior Group 3","2023-12-20T21:38:46.300000+00:00",242.3,65.4,""
"Stop Group 1","2023-12-20T21:39:52.700000+00:00","Behavior Group 1","2023-12-20T21:39:51.600000+00:00",307.6,1.1,""
"Solicit Grooming","2023-12-20T21:39:52.800000+00:00","Behavior Group 3","2023-12-20T21:39:51.700000+00:00",307.7,1.1,""
"Isolation","2023-12-20T21:40:18.400000+00:00","Behavior Group 2","2023-12-20T21:39:33.500000+00:00",289.5,44.9,""
"Proximity","2023-12-20T21:40:27+00:00","Behavior Group 2","2023-12-20T21:40:18.400000+00:00",334.4,8.6,""
"Passive","2023-12-20T21:41:06.300000+00:00","Behavior Group 1","2023-12-20T21:39:52.700000+00:00",308.7,73.6,""
"Isolation","2023-12-20T21:41:11.100000+00:00","Behavior Group 2","2023-12-20T21:40:27+00:00",343.0,44.1,""
"Proximity","2023-12-20T21:41:17.600000+00:00","Behavior Group 2","2023-12-20T21:41:11.100000+00:00",387.1,6.5,""
"Self Directed","2023-12-20T21:41:21.900000+00:00","Behavior Group 1","2023-12-20T21:41:06.300000+00:00",382.3,15.6,""
"Passive","2023-12-20T21:41:43.400000+00:00","Behavior Group 1","2023-12-20T21:41:21.900000+00:00",397.9,21.5,""
"Isolation","2023-12-20T21:41:51.600000+00:00","Behavior Group 2","2023-12-20T21:41:17.600000+00:00",393.6,34.0,""
"Proximity","2023-12-20T21:41:54.500000+00:00","Behavior Group 2","2023-12-20T21:41:51.600000+00:00",427.6,2.9,""
"Stop Groom","2023-12-20T21:41:54.500000+00:00","Behavior Group 3","2023-12-20T21:39:52.800000+00:00",308.8,121.7,""
"Receive Groom","2023-12-20T21:42:06.800000+00:00","Behavior Group 3","2023-12-20T21:41:54.500000+00:00",430.5,12.3,""
"Social Contact","2023-12-20T21:42:06.800000+00:00","Behavior Group 2","2023-12-20T21:41:54.500000+00:00",430.5,12.3,""
"Self Directed","2023-12-20T21:42:06.800000+00:00","Behavior Group 1","2023-12-20T21:41:43.400000+00:00",419.4,23.4,""
"Withdraw","2023-12-20T21:42:06.800000+00:00","","2023-12-20T21:42:06.800000+00:00",442.8,0.0,""
"Proximity","2023-12-20T21:42:13+00:00","Behavior Group 2","2023-12-20T21:42:06.800000+00:00",442.8,6.2,""
"Locomotion","2023-12-20T21:42:16+00:00","Behavior Group 1","2023-12-20T21:42:06.800000+00:00",442.8,9.2,""
"Isolation","2023-12-20T21:42:20+00:00","Behavior Group 2","2023-12-20T21:42:13+00:00",449.0,7.0,""
"Passive","2023-12-20T21:42:24.900000+00:00","Behavior Group 1","2023-12-20T21:42:16+00:00",452.0,8.9,""
"Proximity","2023-12-20T21:42:49.200000+00:00","Behavior Group 2","2023-12-20T21:42:20+00:00",456.0,29.2,""
