"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2024-09-23T02:12:48.400000+00:00","Behavior Group 2","2024-09-23T02:12:48.400000+00:00",0.0,0.0,""
"Passive","2024-09-23T02:12:50.700000+00:00","Behavior Group 1","2024-09-23T02:12:48.400000+00:00",0.0,2.3,""
"Self Directed","2024-09-23T02:12:52.280000+00:00","Behavior Group 1","2024-09-23T02:12:50.700000+00:00",2.3,1.58,""
"Passive","2024-09-23T02:12:54.498000+00:00","Behavior Group 1","2024-09-23T02:12:52.280000+00:00",3.88,2.218,""
"Isolation","2024-09-23T02:12:59.480000+00:00","Behavior Group 2","2024-09-23T02:12:48.400000+00:00",0.0,11.08,""
"Self Directed","2024-09-23T02:13:00.599000+00:00","Behavior Group 1","2024-09-23T02:12:54.498000+00:00",6.098,6.101,""
"Locomotion","2024-09-23T02:13:07.046000+00:00","Behavior Group 1","2024-09-23T02:13:00.599000+00:00",12.199,6.447,""
"Proximity","2024-09-23T02:13:07.046000+00:00","Behavior Group 2","2024-09-23T02:12:59.480000+00:00",11.08,7.566,""
"Passive","2024-09-23T02:13:08.635000+00:00","Behavior Group 1","2024-09-23T02:13:07.046000+00:00",18.646,1.589,""
"Isolation","2024-09-23T02:13:09.101000+00:00","Behavior Group 2","2024-09-23T02:13:07.046000+00:00",18.646,2.055,""
"Approach","2024-09-23T02:13:09.101000+00:00","","2024-09-23T02:13:09.101000+00:00",20.701,0.0,""
"Locomotion","2024-09-23T02:13:10.800000+00:00","Behavior Group 1","2024-09-23T02:13:08.635000+00:00",20.235,2.165,""
"Proximity","2024-09-23T02:13:10.879000+00:00","Behavior Group 2","2024-09-23T02:13:09.101000+00:00",20.701,1.778,""
"Withdraw","2024-09-23T02:13:10.879000+00:00","","2024-09-23T02:13:10.879000+00:00",22.479,0.0,""
"Self Directed","2024-09-23T02:13:33.400000+00:00","Behavior Group 1","2024-09-23T02:13:10.800000+00:00",22.4,22.6,""
"Isolation","2024-09-23T02:13:36.199000+00:00","Behavior Group 2","2024-09-23T02:13:10.879000+00:00",22.479,25.32,""
"Passive","2024-09-23T02:13:36.577000+00:00","Behavior Group 1","2024-09-23T02:13:33.400000+00:00",45.0,3.177,""
"Locomotion","2024-09-23T02:13:41.162000+00:00","Behavior Group 1","2024-09-23T02:13:36.577000+00:00",48.177,4.585,""
"Passive","2024-09-23T02:13:42.199000+00:00","Behavior Group 1","2024-09-23T02:13:41.162000+00:00",52.762,1.037,""
"Proximity","2024-09-23T02:13:43.440000+00:00","Behavior Group 2","2024-09-23T02:13:36.199000+00:00",47.799,7.241,""
"Self Directed","2024-09-23T02:13:55.294000+00:00","Behavior Group 1","2024-09-23T02:13:42.199000+00:00",53.799,13.095,""
"Locomotion","2024-09-23T02:13:56.900000+00:00","Behavior Group 1","2024-09-23T02:13:55.294000+00:00",66.894,1.606,""
"Self Directed","2024-09-23T02:13:58.708000+00:00","Behavior Group 1","2024-09-23T02:13:56.900000+00:00",68.5,1.808,""
"Passive","2024-09-23T02:14:00.100000+00:00","Behavior Group 1","2024-09-23T02:13:58.708000+00:00",70.308,1.392,""
"Isolation","2024-09-23T02:14:20.699000+00:00","Behavior Group 2","2024-09-23T02:13:43.440000+00:00",55.04,37.259,""
"Approach","2024-09-23T02:14:20.699000+00:00","","2024-09-23T02:14:20.699000+00:00",92.299,0.0,""
"Self Directed","2024-09-23T02:14:24.800000+00:00","Behavior Group 1","2024-09-23T02:14:00.100000+00:00",71.7,24.7,""
"Passive","2024-09-23T02:14:26.958000+00:00","Behavior Group 1","2024-09-23T02:14:24.800000+00:00",96.4,2.158,""
"Self Directed","2024-09-23T02:14:35.500000+00:00","Behavior Group 1","2024-09-23T02:14:26.958000+00:00",98.558,8.542,""
"Passive","2024-09-23T02:14:41.576000+00:00","Behavior Group 1","2024-09-23T02:14:35.500000+00:00",107.1,6.076,""
"Self Directed","2024-09-23T02:14:50.057000+00:00","Behavior Group 1","2024-09-23T02:14:41.576000+00:00",113.176,8.481,""
"Passive","2024-09-23T02:14:51.800000+00:00","Behavior Group 1","2024-09-23T02:14:50.057000+00:00",121.657,1.743,""
"Self Directed","2024-09-23T02:15:09.200000+00:00","Behavior Group 1","2024-09-23T02:14:51.800000+00:00",123.4,17.4,""
"Yawn","2024-09-23T02:15:13.127000+00:00","","2024-09-23T02:15:13.127000+00:00",144.727,0.0,""
"Passive","2024-09-23T02:15:15.547000+00:00","Behavior Group 1","2024-09-23T02:15:09.200000+00:00",140.8,6.347,""
"Self Directed","2024-09-23T02:15:24.900000+00:00","Behavior Group 1","2024-09-23T02:15:15.547000+00:00",147.147,9.353,""
"Locomotion","2024-09-23T02:15:27.500000+00:00","Behavior Group 1","2024-09-23T02:15:24.900000+00:00",156.5,2.6,""
"Passive","2024-09-23T02:15:33.400000+00:00","Behavior Group 1","2024-09-23T02:15:27.500000+00:00",159.1,5.9,""
"Self Directed","2024-09-23T02:15:40.727000+00:00","Behavior Group 1","2024-09-23T02:15:33.400000+00:00",165.0,7.327,""
"Yawn","2024-09-23T02:15:41.698000+00:00","","2024-09-23T02:15:41.698000+00:00",173.298,0.0,""
"Passive","2024-09-23T02:15:44.400000+00:00","Behavior Group 1","2024-09-23T02:15:40.727000+00:00",172.327,3.673,""
"Self Directed","2024-09-23T02:15:49.316000+00:00","Behavior Group 1","2024-09-23T02:15:44.400000+00:00",176.0,4.916,""
"Passive","2024-09-23T02:15:51+00:00","Behavior Group 1","2024-09-23T02:15:49.316000+00:00",180.916,1.684,""
"Self Directed","2024-09-23T02:16:01.900000+00:00","Behavior Group 1","2024-09-23T02:15:51+00:00",182.6,10.9,""
"Proximity","2024-09-23T02:16:04+00:00","Behavior Group 2","2024-09-23T02:14:20.699000+00:00",92.299,103.301,""
"Passive","2024-09-23T02:16:07.700000+00:00","Behavior Group 1","2024-09-23T02:16:01.900000+00:00",193.5,5.8,""
"Social Contact","2024-09-23T02:16:10.599000+00:00","Behavior Group 2","2024-09-23T02:16:04+00:00",195.6,6.599,""
"Self Directed","2024-09-23T02:16:38+00:00","Behavior Group 1","2024-09-23T02:16:07.700000+00:00",199.3,30.3,""
"Passive","2024-09-23T02:16:43.600000+00:00","Behavior Group 1","2024-09-23T02:16:38+00:00",229.6,5.6,""
"Self Directed","2024-09-23T02:16:47.918000+00:00","Behavior Group 1","2024-09-23T02:16:43.600000+00:00",235.2,4.318,""
"Locomotion","2024-09-23T02:16:52+00:00","Behavior Group 1","2024-09-23T02:16:47.918000+00:00",239.518,4.082,""
"Self Directed","2024-09-23T02:16:56.599000+00:00","Behavior Group 1","2024-09-23T02:16:52+00:00",243.6,4.599,""
"Passive","2024-09-23T02:17:06.099000+00:00","Behavior Group 1","2024-09-23T02:16:56.599000+00:00",248.199,9.5,""
"Self Directed","2024-09-23T02:17:09.049000+00:00","Behavior Group 1","2024-09-23T02:17:06.099000+00:00",257.699,2.95,""
"Passive","2024-09-23T02:17:11.700000+00:00","Behavior Group 1","2024-09-23T02:17:09.049000+00:00",260.649,2.651,""
"Self Directed","2024-09-23T02:17:21+00:00","Behavior Group 1","2024-09-23T02:17:11.700000+00:00",263.3,9.3,""
"Passive","2024-09-23T02:17:24.599000+00:00","Behavior Group 1","2024-09-23T02:17:21+00:00",272.6,3.599,""
