"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-06-20T16:45:02.599000+00:00","Behavior Group 2","2025-06-20T16:44:58+00:00",0.0,4.599,""
"Social Contact","2025-06-20T16:45:03.700000+00:00","Behavior Group 2","2025-06-20T16:45:02.599000+00:00",4.599,1.101,""
"Locomotion","2025-06-20T16:45:31.200000+00:00","Behavior Group 1","2025-06-20T16:44:58+00:00",0.0,33.2,""
"Proximity","2025-06-20T16:45:38+00:00","Behavior Group 2","2025-06-20T16:45:03.700000+00:00",5.7,34.3,""
"Passive","2025-06-20T16:45:38+00:00","Behavior Group 1","2025-06-20T16:45:31.200000+00:00",33.2,6.8,""
"Social Contact","2025-06-20T16:45:38.600000+00:00","Behavior Group 2","2025-06-20T16:45:38+00:00",40.0,0.6,""
"Withdraw","2025-06-20T16:45:38.600000+00:00","","2025-06-20T16:45:38.600000+00:00",40.6,0.0,""
"Locomotion","2025-06-20T16:45:57.300000+00:00","Behavior Group 1","2025-06-20T16:45:38+00:00",40.0,19.3,""
"Proximity","2025-06-20T16:45:58.700000+00:00","Behavior Group 2","2025-06-20T16:45:38.600000+00:00",40.6,20.1,""
"Social Contact","2025-06-20T16:46:04.400000+00:00","Behavior Group 2","2025-06-20T16:45:58.700000+00:00",60.7,5.7,""
"Receive Groom","2025-06-20T16:46:04.400000+00:00","Behavior Group 3","2025-06-20T16:45:58.700000+00:00",60.7,5.7,""
"Proximity","2025-06-20T16:46:07.300000+00:00","Behavior Group 2","2025-06-20T16:46:04.400000+00:00",66.4,2.9,""
"Self-Directed","2025-06-20T16:46:07.699000+00:00","Behavior Group 1","2025-06-20T16:45:57.300000+00:00",59.3,10.399,""
"Social Contact","2025-06-20T16:46:08.199000+00:00","Behavior Group 2","2025-06-20T16:46:07.300000+00:00",69.3,0.899,""
"Withdraw","2025-06-20T16:46:08.199000+00:00","","2025-06-20T16:46:08.199000+00:00",70.199,0.0,""
"Locomotion","2025-06-20T16:46:22.900000+00:00","Behavior Group 1","2025-06-20T16:46:07.699000+00:00",69.699,15.201,""
"Proximity","2025-06-20T16:46:29.200000+00:00","Behavior Group 2","2025-06-20T16:46:08.199000+00:00",70.199,21.001,""
"Self-Directed","2025-06-20T16:46:31+00:00","Behavior Group 1","2025-06-20T16:46:22.900000+00:00",84.9,8.1,""
"Social Contact","2025-06-20T16:46:31+00:00","Behavior Group 2","2025-06-20T16:46:29.200000+00:00",91.2,1.8,""
"Proximity","2025-06-20T16:46:47.700000+00:00","Behavior Group 2","2025-06-20T16:46:31+00:00",93.0,16.7,""
"Withdraw","2025-06-20T16:46:47.700000+00:00","","2025-06-20T16:46:47.700000+00:00",109.7,0.0,""
"Locomotion","2025-06-20T16:46:48.200000+00:00","Behavior Group 1","2025-06-20T16:46:31+00:00",93.0,17.2,""
"Self-Directed","2025-06-20T16:46:56.600000+00:00","Behavior Group 1","2025-06-20T16:46:48.200000+00:00",110.2,8.4,""
"Passive","2025-06-20T16:46:58.100000+00:00","Behavior Group 1","2025-06-20T16:46:56.600000+00:00",118.6,1.5,""
"Isolation","2025-06-20T16:46:58.100000+00:00","Behavior Group 2","2025-06-20T16:46:47.700000+00:00",109.7,10.4,""
"Approach","2025-06-20T16:46:58.100000+00:00","","2025-06-20T16:46:58.100000+00:00",120.1,0.0,""
"Locomotion","2025-06-20T16:47:00.500000+00:00","Behavior Group 1","2025-06-20T16:46:58.100000+00:00",120.1,2.4,""
"Passive","2025-06-20T16:47:01.500000+00:00","Behavior Group 1","2025-06-20T16:47:00.500000+00:00",122.5,1.0,""
"Locomotion","2025-06-20T16:47:04+00:00","Behavior Group 1","2025-06-20T16:47:01.500000+00:00",123.5,2.5,""
"Proximity","2025-06-20T16:47:04+00:00","Behavior Group 2","2025-06-20T16:46:58.100000+00:00",120.1,5.9,""
"Withdraw","2025-06-20T16:47:04+00:00","","2025-06-20T16:47:04+00:00",126.0,0.0,""
"Passive","2025-06-20T16:47:05.500000+00:00","Behavior Group 1","2025-06-20T16:47:04+00:00",126.0,1.5,""
"Locomotion","2025-06-20T16:47:09.700000+00:00","Behavior Group 1","2025-06-20T16:47:05.500000+00:00",127.5,4.2,""
"Self-Directed","2025-06-20T16:47:24.200000+00:00","Behavior Group 1","2025-06-20T16:47:09.700000+00:00",131.7,14.5,""
"Isolation","2025-06-20T16:47:25.300000+00:00","Behavior Group 2","2025-06-20T16:47:04+00:00",126.0,21.3,""
"Approach","2025-06-20T16:47:25.300000+00:00","","2025-06-20T16:47:25.300000+00:00",147.3,0.0,""
"Locomotion","2025-06-20T16:47:30.400000+00:00","Behavior Group 1","2025-06-20T16:47:24.200000+00:00",146.2,6.2,""
"Proximity","2025-06-20T16:47:30.400000+00:00","Behavior Group 2","2025-06-20T16:47:25.300000+00:00",147.3,5.1,""
"Withdraw","2025-06-20T16:47:30.400000+00:00","","2025-06-20T16:47:30.400000+00:00",152.4,0.0,""
"Self-Directed","2025-06-20T16:47:42.800000+00:00","Behavior Group 1","2025-06-20T16:47:30.400000+00:00",152.4,12.4,""
"Passive","2025-06-20T16:47:44.600000+00:00","Behavior Group 1","2025-06-20T16:47:42.800000+00:00",164.8,1.8,""
"Isolation","2025-06-20T16:47:46.100000+00:00","Behavior Group 2","2025-06-20T16:47:30.400000+00:00",152.4,15.7,""
"Approach","2025-06-20T16:47:46.100000+00:00","","2025-06-20T16:47:46.100000+00:00",168.1,0.0,""
"Proximity","2025-06-20T16:47:50.400000+00:00","Behavior Group 2","2025-06-20T16:47:46.100000+00:00",168.1,4.3,""
"Withdraw","2025-06-20T16:47:50.400000+00:00","","2025-06-20T16:47:50.400000+00:00",172.4,0.0,""
"Locomotion","2025-06-20T16:47:50.900000+00:00","Behavior Group 1","2025-06-20T16:47:44.600000+00:00",166.6,6.3,""
"Self-Directed","2025-06-20T16:48:10+00:00","Behavior Group 1","2025-06-20T16:47:50.900000+00:00",172.9,19.1,""
"Isolation","2025-06-20T16:48:10.600000+00:00","Behavior Group 2","2025-06-20T16:47:50.400000+00:00",172.4,20.2,""
