"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Isolation","2024-01-10T19:47:24+00:00","Behavior Group 2","2024-01-10T19:47:24+00:00",0.0,0.0,""
"Proximity","2024-01-10T19:47:24.800000+00:00","Behavior Group 2","2024-01-10T19:47:24+00:00",0.0,0.8,""
"Self Directed","2024-01-10T19:47:26.600000+00:00","Behavior Group 1","2024-01-10T19:47:24+00:00",0.0,2.6,""
"Passive","2024-01-10T19:47:29.500000+00:00","Behavior Group 1","2024-01-10T19:47:26.600000+00:00",2.6,2.9,""
"Social Contact","2024-01-10T19:47:29.900000+00:00","Behavior Group 2","2024-01-10T19:47:24.800000+00:00",0.8,5.1,""
"Withdraw","2024-01-10T19:47:29.900000+00:00","","2024-01-10T19:47:29.900000+00:00",5.9,0.0,""
"Locomotion","2024-01-10T19:47:35+00:00","Behavior Group 1","2024-01-10T19:47:29.500000+00:00",5.5,5.5,""
"Passive","2024-01-10T19:47:44.700000+00:00","Behavior Group 1","2024-01-10T19:47:35+00:00",11.0,9.7,""
"Self Directed","2024-01-10T19:47:47.600000+00:00","Behavior Group 1","2024-01-10T19:47:44.700000+00:00",20.7,2.9,""
"Passive","2024-01-10T19:47:56.400000+00:00","Behavior Group 1","2024-01-10T19:47:47.600000+00:00",23.6,8.8,""
"Proximity","2024-01-10T19:48:02.800000+00:00","Behavior Group 2","2024-01-10T19:47:29.900000+00:00",5.9,32.9,""
"Locomotion","2024-01-10T19:48:03.300000+00:00","Behavior Group 1","2024-01-10T19:47:56.400000+00:00",32.4,6.9,""
"Passive","2024-01-10T19:48:09.200000+00:00","Behavior Group 1","2024-01-10T19:48:03.300000+00:00",39.3,5.9,""
"Social Contact","2024-01-10T19:48:09.600000+00:00","Behavior Group 2","2024-01-10T19:48:02.800000+00:00",38.8,6.8,""
"Locomotion","2024-01-10T19:48:10.600000+00:00","Behavior Group 1","2024-01-10T19:48:09.200000+00:00",45.2,1.4,""
"Proximity","2024-01-10T19:48:10.700000+00:00","Behavior Group 2","2024-01-10T19:48:09.600000+00:00",45.6,1.1,""
"Approach","2024-01-10T19:48:10.800000+00:00","","2024-01-10T19:48:10.800000+00:00",46.8,0.0,""
"Stop Group 1","2024-01-10T19:48:15.400000+00:00","Behavior Group 1","2024-01-10T19:48:10.600000+00:00",46.6,4.8,""
"Social Contact","2024-01-10T19:48:15.500000+00:00","Behavior Group 2","2024-01-10T19:48:10.700000+00:00",46.7,4.8,""
"Mounting","2024-01-10T19:48:15.500000+00:00","Behavior Group 3","2024-01-10T19:48:10.700000+00:00",46.7,4.8,""
"Locomotion","2024-01-10T19:48:17.400000+00:00","Behavior Group 1","2024-01-10T19:48:15.400000+00:00",51.4,2.0,""
"Withdraw","2024-01-10T19:48:17.400000+00:00","","2024-01-10T19:48:17.400000+00:00",53.4,0.0,""
"Passive","2024-01-10T19:48:24.500000+00:00","Behavior Group 1","2024-01-10T19:48:17.400000+00:00",53.4,7.1,""
"Proximity","2024-01-10T19:48:24.600000+00:00","Behavior Group 2","2024-01-10T19:48:15.500000+00:00",51.5,9.1,""
"Stop Groom","2024-01-10T19:48:24.600000+00:00","Behavior Group 3","2024-01-10T19:48:15.500000+00:00",51.5,9.1,""
"Receive Groom","2024-01-10T19:48:25.800000+00:00","Behavior Group 3","2024-01-10T19:48:24.600000+00:00",60.6,1.2,""
"Social Contact","2024-01-10T19:48:29.300000+00:00","Behavior Group 2","2024-01-10T19:48:24.600000+00:00",60.6,4.7,""
"Stop Group 1","2024-01-10T19:48:29.300000+00:00","Behavior Group 1","2024-01-10T19:48:24.500000+00:00",60.5,4.8,""
"Passive","2024-01-10T19:48:31.300000+00:00","Behavior Group 1","2024-01-10T19:48:29.300000+00:00",65.3,2.0,""
"Proximity","2024-01-10T19:48:31.400000+00:00","Behavior Group 2","2024-01-10T19:48:29.300000+00:00",65.3,2.1,""
"Stop Groom","2024-01-10T19:48:31.400000+00:00","Behavior Group 3","2024-01-10T19:48:25.800000+00:00",61.8,5.6,""
"Social Contact","2024-01-10T19:48:45.500000+00:00","Behavior Group 2","2024-01-10T19:48:31.400000+00:00",67.4,14.1,""
"Receive Groom","2024-01-10T19:48:45.500000+00:00","Behavior Group 3","2024-01-10T19:48:31.400000+00:00",67.4,14.1,""
"Stop Group 1","2024-01-10T19:48:45.500000+00:00","Behavior Group 1","2024-01-10T19:48:31.300000+00:00",67.3,14.2,""
"Passive","2024-01-10T19:48:47.500000+00:00","Behavior Group 1","2024-01-10T19:48:45.500000+00:00",81.5,2.0,""
"Proximity","2024-01-10T19:48:49.200000+00:00","Behavior Group 2","2024-01-10T19:48:45.500000+00:00",81.5,3.7,""
"Withdraw","2024-01-10T19:48:49.200000+00:00","","2024-01-10T19:48:49.200000+00:00",85.2,0.0,""
"Locomotion","2024-01-10T19:48:49.600000+00:00","Behavior Group 1","2024-01-10T19:48:47.500000+00:00",83.5,2.1,""
"Passive","2024-01-10T19:48:55.500000+00:00","Behavior Group 1","2024-01-10T19:48:49.600000+00:00",85.6,5.9,""
"Manipulation","2024-01-10T19:49:21.600000+00:00","Behavior Group 1","2024-01-10T19:48:55.500000+00:00",91.5,26.1,""
"Passive","2024-01-10T19:49:24.900000+00:00","Behavior Group 1","2024-01-10T19:49:21.600000+00:00",117.6,3.3,""
"Isolation","2024-01-10T19:49:37.699000+00:00","Behavior Group 2","2024-01-10T19:48:49.200000+00:00",85.2,48.499,""
"Manipulation","2024-01-10T19:49:37.800000+00:00","Behavior Group 1","2024-01-10T19:49:24.900000+00:00",120.9,12.9,""
"Passive","2024-01-10T19:49:39.700000+00:00","Behavior Group 1","2024-01-10T19:49:37.800000+00:00",133.8,1.9,""
"Proximity","2024-01-10T19:49:39.800000+00:00","Behavior Group 2","2024-01-10T19:49:37.699000+00:00",133.699,2.101,""
"Stop Groom","2024-01-10T19:49:39.800000+00:00","Behavior Group 3","2024-01-10T19:48:45.500000+00:00",81.5,54.3,""
"Stop Group 1","2024-01-10T19:49:42.300000+00:00","Behavior Group 1","2024-01-10T19:49:39.700000+00:00",135.7,2.6,""
"Receive Groom","2024-01-10T19:49:42.600000+00:00","Behavior Group 3","2024-01-10T19:49:39.800000+00:00",135.8,2.8,""
"Social Contact","2024-01-10T19:49:43.400000+00:00","Behavior Group 2","2024-01-10T19:49:39.800000+00:00",135.8,3.6,""
"Withdraw","2024-01-10T19:49:43.800000+00:00","","2024-01-10T19:49:43.800000+00:00",139.8,0.0,""
"Locomotion","2024-01-10T19:49:44.700000+00:00","Behavior Group 1","2024-01-10T19:49:42.300000+00:00",138.3,2.4,""
"Passive","2024-01-10T19:49:57.700000+00:00","Behavior Group 1","2024-01-10T19:49:44.700000+00:00",140.7,13.0,""
"Proximity","2024-01-10T19:50:05.800000+00:00","Behavior Group 2","2024-01-10T19:49:43.400000+00:00",139.4,22.4,""
"Social Contact","2024-01-10T19:50:09.800000+00:00","Behavior Group 2","2024-01-10T19:50:05.800000+00:00",161.8,4.0,""
"Manipulation","2024-01-10T19:50:17.400000+00:00","Behavior Group 1","2024-01-10T19:49:57.700000+00:00",153.7,19.7,""
"Locomotion","2024-01-10T19:50:23+00:00","Behavior Group 1","2024-01-10T19:50:17.400000+00:00",173.4,5.6,""
"Passive","2024-01-10T19:50:37.200000+00:00","Behavior Group 1","2024-01-10T19:50:23+00:00",179.0,14.2,""
"Proximity","2024-01-10T19:50:39+00:00","Behavior Group 2","2024-01-10T19:50:09.800000+00:00",165.8,29.2,""
"Locomotion","2024-01-10T19:50:39.200000+00:00","Behavior Group 1","2024-01-10T19:50:37.200000+00:00",193.2,2.0,""
"Approach","2024-01-10T19:50:39.200000+00:00","","2024-01-10T19:50:39.200000+00:00",195.2,0.0,""
"Social Contact","2024-01-10T19:50:41.300000+00:00","Behavior Group 2","2024-01-10T19:50:39+00:00",195.0,2.3,""
"Manipulation","2024-01-10T19:50:42.700000+00:00","Behavior Group 1","2024-01-10T19:50:39.200000+00:00",195.2,3.5,""
"Withdraw","2024-01-10T19:50:44.400000+00:00","","2024-01-10T19:50:44.400000+00:00",200.4,0.0,""
"Locomotion","2024-01-10T19:50:45+00:00","Behavior Group 1","2024-01-10T19:50:42.700000+00:00",198.7,2.3,""
"Proximity","2024-01-10T19:50:49.600000+00:00","Behavior Group 2","2024-01-10T19:50:41.300000+00:00",197.3,8.3,""
"Stop Groom","2024-01-10T19:50:49.600000+00:00","Behavior Group 3","2024-01-10T19:49:42.600000+00:00",138.6,67.0,""
"Manipulation","2024-01-10T19:50:49.700000+00:00","Behavior Group 1","2024-01-10T19:50:45+00:00",201.0,4.7,""
"Social Contact","2024-01-10T19:50:50.800000+00:00","Behavior Group 2","2024-01-10T19:50:49.600000+00:00",205.6,1.2,""
"Receive Groom","2024-01-10T19:50:50.800000+00:00","Behavior Group 3","2024-01-10T19:50:49.600000+00:00",205.6,1.2,""
"Withdraw","2024-01-10T19:50:51.700000+00:00","","2024-01-10T19:50:51.700000+00:00",207.7,0.0,""
"Locomotion","2024-01-10T19:50:55.600000+00:00","Behavior Group 1","2024-01-10T19:50:49.700000+00:00",205.7,5.9,""
"Manipulation","2024-01-10T19:51:03.300000+00:00","Behavior Group 1","2024-01-10T19:50:55.600000+00:00",211.6,7.7,""
"Locomotion","2024-01-10T19:51:04.700000+00:00","Behavior Group 1","2024-01-10T19:51:03.300000+00:00",219.3,1.4,""
"Passive","2024-01-10T19:51:09.400000+00:00","Behavior Group 1","2024-01-10T19:51:04.700000+00:00",220.7,4.7,""
"Self Directed","2024-01-10T19:51:12.900000+00:00","Behavior Group 1","2024-01-10T19:51:09.400000+00:00",225.4,3.5,""
"Passive","2024-01-10T19:51:12.900000+00:00","Behavior Group 1","2024-01-10T19:51:12.900000+00:00",228.9,0.0,""
"Locomotion","2024-01-10T19:51:13.700000+00:00","Behavior Group 1","2024-01-10T19:51:12.900000+00:00",228.9,0.8,""
"Manipulation","2024-01-10T19:51:18+00:00","Behavior Group 1","2024-01-10T19:51:13.700000+00:00",229.7,4.3,""
"Proximity","2024-01-10T19:51:23.100000+00:00","Behavior Group 2","2024-01-10T19:50:50.800000+00:00",206.8,32.3,""
"Passive","2024-01-10T19:51:23.200000+00:00","Behavior Group 1","2024-01-10T19:51:18+00:00",234.0,5.2,""
"Social Contact","2024-01-10T19:51:30.400000+00:00","Behavior Group 2","2024-01-10T19:51:23.100000+00:00",239.1,7.3,""
"Manipulation","2024-01-10T19:51:45.600000+00:00","Behavior Group 1","2024-01-10T19:51:23.200000+00:00",239.2,22.4,""
"Locomotion","2024-01-10T19:51:47.399000+00:00","Behavior Group 1","2024-01-10T19:51:45.600000+00:00",261.6,1.799,""
"Manipulation","2024-01-10T19:51:51.100000+00:00","Behavior Group 1","2024-01-10T19:51:47.399000+00:00",263.399,3.701,""
"Locomotion","2024-01-10T19:51:56.500000+00:00","Behavior Group 1","2024-01-10T19:51:51.100000+00:00",267.1,5.4,""
