"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2025-07-16T19:37:54.600000+00:00","Behavior Group 2","2025-07-16T19:37:54+00:00",0.0,0.6,""
"Proximity","2025-07-16T19:37:56.600000+00:00","Behavior Group 2","2025-07-16T19:37:54.600000+00:00",0.6,2.0,""
"Passive","2025-07-16T19:37:56.600000+00:00","Behavior Group 1","2025-07-16T19:37:54+00:00",0.0,2.6,""
"Social Contact","2025-07-16T19:37:58.900000+00:00","Behavior Group 2","2025-07-16T19:37:56.600000+00:00",2.6,2.3,""
"Receive Groom","2025-07-16T19:37:58.900000+00:00","Behavior Group 3","2025-07-16T19:37:56.600000+00:00",2.6,2.3,""
"Stop Group 1","2025-07-16T19:37:58.900000+00:00","Behavior Group 1","2025-07-16T19:37:56.600000+00:00",2.6,2.3,""
"Proximity","2025-07-16T19:38:00.200000+00:00","Behavior Group 2","2025-07-16T19:37:58.900000+00:00",4.9,1.3,""
"Social Contact","2025-07-16T19:38:01.200000+00:00","Behavior Group 2","2025-07-16T19:38:00.200000+00:00",6.2,1.0,""
"Proximity","2025-07-16T19:38:10.200000+00:00","Behavior Group 2","2025-07-16T19:38:01.200000+00:00",7.2,9.0,""
"Stop Groom","2025-07-16T19:38:10.200000+00:00","Behavior Group 3","2025-07-16T19:37:58.900000+00:00",4.9,11.3,""
"Passive","2025-07-16T19:38:10.200000+00:00","Behavior Group 1","2025-07-16T19:37:58.900000+00:00",4.9,11.3,""
"Stop Group 1","2025-07-16T19:38:29.900000+00:00","Behavior Group 1","2025-07-16T19:38:10.200000+00:00",16.2,19.7,""
"Social Contact","2025-07-16T19:38:31+00:00","Behavior Group 2","2025-07-16T19:38:10.200000+00:00",16.2,20.8,""
"Receive Groom","2025-07-16T19:38:31+00:00","Behavior Group 3","2025-07-16T19:38:10.200000+00:00",16.2,20.8,""
"Withdraw","2025-07-16T19:38:31+00:00","","2025-07-16T19:38:31+00:00",37.0,0.0,""
"Locomotion","2025-07-16T19:38:31+00:00","Behavior Group 1","2025-07-16T19:38:29.900000+00:00",35.9,1.1,""
"Proximity","2025-07-16T19:38:32.200000+00:00","Behavior Group 2","2025-07-16T19:38:31+00:00",37.0,1.2,""
"Stop Groom","2025-07-16T19:38:32.200000+00:00","Behavior Group 3","2025-07-16T19:38:31+00:00",37.0,1.2,""
"Passive","2025-07-16T19:38:32.200000+00:00","Behavior Group 1","2025-07-16T19:38:31+00:00",37.0,1.2,""
"Stop Group 1","2025-07-16T19:38:33.300000+00:00","Behavior Group 1","2025-07-16T19:38:32.200000+00:00",38.2,1.1,""
"Receive Groom","2025-07-16T19:38:33.300000+00:00","Behavior Group 3","2025-07-16T19:38:32.200000+00:00",38.2,1.1,""
"Withdraw","2025-07-16T19:38:33.300000+00:00","","2025-07-16T19:38:33.300000+00:00",39.3,0.0,""
"Stop Groom","2025-07-16T19:38:37.800000+00:00","Behavior Group 3","2025-07-16T19:38:33.300000+00:00",39.3,4.5,""
"Passive","2025-07-16T19:38:37.800000+00:00","Behavior Group 1","2025-07-16T19:38:33.300000+00:00",39.3,4.5,""
"Stop Group 1","2025-07-16T19:39:03+00:00","Behavior Group 1","2025-07-16T19:38:37.800000+00:00",43.8,25.2,""
"Receive Groom","2025-07-16T19:39:03+00:00","Behavior Group 3","2025-07-16T19:38:37.800000+00:00",43.8,25.2,""
"Social Contact","2025-07-16T19:39:04.100000+00:00","Behavior Group 2","2025-07-16T19:38:32.200000+00:00",38.2,31.9,""
"Proximity","2025-07-16T19:39:08.300000+00:00","Behavior Group 2","2025-07-16T19:39:04.100000+00:00",70.1,4.2,""
"Stop Groom","2025-07-16T19:39:08.300000+00:00","Behavior Group 3","2025-07-16T19:39:03+00:00",69.0,5.3,""
"Passive","2025-07-16T19:39:08.300000+00:00","Behavior Group 1","2025-07-16T19:39:03+00:00",69.0,5.3,""
"Social Contact","2025-07-16T19:39:09.100000+00:00","Behavior Group 2","2025-07-16T19:39:08.300000+00:00",74.3,0.8,""
"Withdraw","2025-07-16T19:39:09.100000+00:00","","2025-07-16T19:39:09.100000+00:00",75.1,0.0,""
"Receive Groom","2025-07-16T19:39:09.100000+00:00","Behavior Group 3","2025-07-16T19:39:08.300000+00:00",74.3,0.8,""
"Locomotion","2025-07-16T19:39:09.100000+00:00","Behavior Group 1","2025-07-16T19:39:08.300000+00:00",74.3,0.8,""
"Passive","2025-07-16T19:39:34.400000+00:00","Behavior Group 1","2025-07-16T19:39:09.100000+00:00",75.1,25.3,""
"Locomotion","2025-07-16T19:39:36.900000+00:00","Behavior Group 1","2025-07-16T19:39:34.400000+00:00",100.4,2.5,""
"Proximity","2025-07-16T19:39:42.300000+00:00","Behavior Group 2","2025-07-16T19:39:09.100000+00:00",75.1,33.2,""
"Passive","2025-07-16T19:39:43.200000+00:00","Behavior Group 1","2025-07-16T19:39:36.900000+00:00",102.9,6.3,""
"Social Contact","2025-07-16T19:39:44.600000+00:00","Behavior Group 2","2025-07-16T19:39:42.300000+00:00",108.3,2.3,""
"Withdraw","2025-07-16T19:39:44.600000+00:00","","2025-07-16T19:39:44.600000+00:00",110.6,0.0,""
"Locomotion","2025-07-16T19:39:44.600000+00:00","Behavior Group 1","2025-07-16T19:39:43.200000+00:00",109.2,1.4,""
"Proximity","2025-07-16T19:39:47.100000+00:00","Behavior Group 2","2025-07-16T19:39:44.600000+00:00",110.6,2.5,""
"Stop Groom","2025-07-16T19:39:47.100000+00:00","Behavior Group 3","2025-07-16T19:39:09.100000+00:00",75.1,38.0,""
"Passive","2025-07-16T19:39:47.100000+00:00","Behavior Group 1","2025-07-16T19:39:44.600000+00:00",110.6,2.5,""
"Social Contact","2025-07-16T19:39:58.400000+00:00","Behavior Group 2","2025-07-16T19:39:47.100000+00:00",113.1,11.3,""
"Withdraw","2025-07-16T19:39:58.400000+00:00","","2025-07-16T19:39:58.400000+00:00",124.4,0.0,""
"Stop Group 1","2025-07-16T19:39:58.400000+00:00","Behavior Group 1","2025-07-16T19:39:47.100000+00:00",113.1,11.3,""
"Receive Groom","2025-07-16T19:39:58.400000+00:00","Behavior Group 3","2025-07-16T19:39:47.100000+00:00",113.1,11.3,""
"Proximity","2025-07-16T19:39:59.300000+00:00","Behavior Group 2","2025-07-16T19:39:58.400000+00:00",124.4,0.9,""
"Stop Groom","2025-07-16T19:39:59.300000+00:00","Behavior Group 3","2025-07-16T19:39:58.400000+00:00",124.4,0.9,""
"Passive","2025-07-16T19:39:59.900000+00:00","Behavior Group 1","2025-07-16T19:39:58.400000+00:00",124.4,1.5,""
"Social Contact","2025-07-16T19:40:00.800000+00:00","Behavior Group 2","2025-07-16T19:39:59.300000+00:00",125.3,1.5,""
"Withdraw","2025-07-16T19:40:00.800000+00:00","","2025-07-16T19:40:00.800000+00:00",126.8,0.0,""
"Receive Groom","2025-07-16T19:40:00.800000+00:00","Behavior Group 3","2025-07-16T19:39:59.300000+00:00",125.3,1.5,""
"Locomotion","2025-07-16T19:40:00.800000+00:00","Behavior Group 1","2025-07-16T19:39:59.900000+00:00",125.9,0.9,""
"Proximity","2025-07-16T19:40:03.700000+00:00","Behavior Group 2","2025-07-16T19:40:00.800000+00:00",126.8,2.9,""
"Social Contact","2025-07-16T19:40:05.200000+00:00","Behavior Group 2","2025-07-16T19:40:03.700000+00:00",129.7,1.5,""
"Withdraw","2025-07-16T19:40:05.200000+00:00","","2025-07-16T19:40:05.200000+00:00",131.2,0.0,""
"Proximity","2025-07-16T19:40:11.500000+00:00","Behavior Group 2","2025-07-16T19:40:05.200000+00:00",131.2,6.3,""
"Stop Groom","2025-07-16T19:40:15.800000+00:00","Behavior Group 3","2025-07-16T19:40:00.800000+00:00",126.8,15.0,""
"Passive","2025-07-16T19:40:15.800000+00:00","Behavior Group 1","2025-07-16T19:40:00.800000+00:00",126.8,15.0,""
"Stop Group 1","2025-07-16T19:40:24.400000+00:00","Behavior Group 1","2025-07-16T19:40:15.800000+00:00",141.8,8.6,""
"Receive Groom","2025-07-16T19:40:24.700000+00:00","Behavior Group 3","2025-07-16T19:40:15.800000+00:00",141.8,8.9,""
"Social Contact","2025-07-16T19:40:24.700000+00:00","Behavior Group 2","2025-07-16T19:40:11.500000+00:00",137.5,13.2,""
"Withdraw","2025-07-16T19:40:24.700000+00:00","","2025-07-16T19:40:24.700000+00:00",150.7,0.0,""
"Locomotion","2025-07-16T19:40:26.700000+00:00","Behavior Group 1","2025-07-16T19:40:24.400000+00:00",150.4,2.3,""
"Passive","2025-07-16T19:40:30.100000+00:00","Behavior Group 1","2025-07-16T19:40:26.700000+00:00",152.7,3.4,""
"Locomotion","2025-07-16T19:40:34.100000+00:00","Behavior Group 1","2025-07-16T19:40:30.100000+00:00",156.1,4.0,""
"Proximity","2025-07-16T19:40:36.700000+00:00","Behavior Group 2","2025-07-16T19:40:24.700000+00:00",150.7,12.0,""
"Passive","2025-07-16T19:40:36.700000+00:00","Behavior Group 1","2025-07-16T19:40:34.100000+00:00",160.1,2.6,""
"Withdraw","2025-07-16T19:40:38.300000+00:00","","2025-07-16T19:40:38.300000+00:00",164.3,0.0,""
"Social Contact","2025-07-16T19:40:38.300000+00:00","Behavior Group 2","2025-07-16T19:40:36.700000+00:00",162.7,1.6,""
"Locomotion","2025-07-16T19:40:39.200000+00:00","Behavior Group 1","2025-07-16T19:40:36.700000+00:00",162.7,2.5,""
"Proximity","2025-07-16T19:40:40.500000+00:00","Behavior Group 2","2025-07-16T19:40:38.300000+00:00",164.3,2.2,""
"Social Contact","2025-07-16T19:40:41.700000+00:00","Behavior Group 2","2025-07-16T19:40:40.500000+00:00",166.5,1.2,""
"Proximity","2025-07-16T19:40:48.600000+00:00","Behavior Group 2","2025-07-16T19:40:41.700000+00:00",167.7,6.9,""
"Stop Groom","2025-07-16T19:40:48.600000+00:00","Behavior Group 3","2025-07-16T19:40:24.700000+00:00",150.7,23.9,""
"Passive","2025-07-16T19:40:48.600000+00:00","Behavior Group 1","2025-07-16T19:40:39.200000+00:00",165.2,9.4,""
