"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2025-07-16T19:37:49+00:00","Behavior Group 2","2025-07-16T19:37:48+00:00",0.0,1.0,""
"Withdraw","2025-07-16T19:37:49+00:00","","2025-07-16T19:37:49+00:00",1.0,0.0,""
"Locomotion","2025-07-16T19:37:51.700000+00:00","Behavior Group 1","2025-07-16T19:37:48+00:00",0.0,3.7,""
"Proximity","2025-07-16T19:37:51.700000+00:00","Behavior Group 2","2025-07-16T19:37:49+00:00",1.0,2.7,""
"Withdraw","2025-07-16T19:37:51.700000+00:00","","2025-07-16T19:37:51.700000+00:00",3.7,0.0,""
"Self-Directed","2025-07-16T19:37:51.700000+00:00","Behavior Group 1","2025-07-16T19:37:51.700000+00:00",3.7,0.0,""
"Isolation","2025-07-16T19:37:56.700000+00:00","Behavior Group 2","2025-07-16T19:37:51.700000+00:00",3.7,5.0,""
"Proximity","2025-07-16T19:37:58.300000+00:00","Behavior Group 2","2025-07-16T19:37:56.700000+00:00",8.7,1.6,""
"Passive","2025-07-16T19:37:58.300000+00:00","Behavior Group 1","2025-07-16T19:37:51.700000+00:00",3.7,6.6,""
"Social Contact","2025-07-16T19:38:28.200000+00:00","Behavior Group 2","2025-07-16T19:37:58.300000+00:00",10.3,29.9,""
"Receive Groom","2025-07-16T19:38:28.200000+00:00","Behavior Group 3","2025-07-16T19:37:58.300000+00:00",10.3,29.9,""
"Stop Group 1","2025-07-16T19:38:28.200000+00:00","Behavior Group 1","2025-07-16T19:37:58.300000+00:00",10.3,29.9,""
"Passive","2025-07-16T19:38:29+00:00","Behavior Group 1","2025-07-16T19:38:28.200000+00:00",40.2,0.8,""
"Self-Directed","2025-07-16T19:38:31.300000+00:00","Behavior Group 1","2025-07-16T19:38:29+00:00",41.0,2.3,""
"Approach","2025-07-16T19:38:31.900000+00:00","","2025-07-16T19:38:31.900000+00:00",43.9,0.0,""
"Locomotion","2025-07-16T19:38:33.300000+00:00","Behavior Group 1","2025-07-16T19:38:31.300000+00:00",43.3,2.0,""
"Passive","2025-07-16T19:38:35.800000+00:00","Behavior Group 1","2025-07-16T19:38:33.300000+00:00",45.3,2.5,""
"Locomotion","2025-07-16T19:38:41+00:00","Behavior Group 1","2025-07-16T19:38:35.800000+00:00",47.8,5.2,""
"Proximity","2025-07-16T19:38:41+00:00","Behavior Group 2","2025-07-16T19:38:28.200000+00:00",40.2,12.8,""
"Withdraw","2025-07-16T19:38:41+00:00","","2025-07-16T19:38:41+00:00",53.0,0.0,""
"Passive","2025-07-16T19:39:29.500000+00:00","Behavior Group 1","2025-07-16T19:38:41+00:00",53.0,48.5,""
"Self-Directed","2025-07-16T19:39:33.900000+00:00","Behavior Group 1","2025-07-16T19:39:29.500000+00:00",101.5,4.4,""
"Isolation","2025-07-16T19:39:33.900000+00:00","Behavior Group 2","2025-07-16T19:38:41+00:00",53.0,52.9,""
"Proximity","2025-07-16T19:39:44.700000+00:00","Behavior Group 2","2025-07-16T19:39:33.900000+00:00",105.9,10.8,""
"Isolation","2025-07-16T19:40:05.400000+00:00","Behavior Group 2","2025-07-16T19:39:44.700000+00:00",116.7,20.7,""
"Proximity","2025-07-16T19:40:11.500000+00:00","Behavior Group 2","2025-07-16T19:40:05.400000+00:00",137.4,6.1,""
"Stop Groom","2025-07-16T19:40:11.500000+00:00","Behavior Group 3","2025-07-16T19:38:28.200000+00:00",40.2,103.3,""
"Passive","2025-07-16T19:40:11.500000+00:00","Behavior Group 1","2025-07-16T19:39:33.900000+00:00",105.9,37.6,""
"Social Contact","2025-07-16T19:40:18.700000+00:00","Behavior Group 2","2025-07-16T19:40:11.500000+00:00",143.5,7.2,""
"Receive Groom","2025-07-16T19:40:18.700000+00:00","Behavior Group 3","2025-07-16T19:40:11.500000+00:00",143.5,7.2,""
"Stop Group 1","2025-07-16T19:40:18.700000+00:00","Behavior Group 1","2025-07-16T19:40:11.500000+00:00",143.5,7.2,""
"Passive","2025-07-16T19:40:23.500000+00:00","Behavior Group 1","2025-07-16T19:40:18.700000+00:00",150.7,4.8,""
"Proximity","2025-07-16T19:40:25.600000+00:00","Behavior Group 2","2025-07-16T19:40:18.700000+00:00",150.7,6.9,""
"Stop Groom","2025-07-16T19:40:25.600000+00:00","Behavior Group 3","2025-07-16T19:40:18.700000+00:00",150.7,6.9,""
"Self-Directed","2025-07-16T19:40:29.700000+00:00","Behavior Group 1","2025-07-16T19:40:23.500000+00:00",155.5,6.2,""
"Stop Group 1","2025-07-16T19:40:31.500000+00:00","Behavior Group 1","2025-07-16T19:40:29.700000+00:00",161.7,1.8,""
"Receive Groom","2025-07-16T19:40:31.500000+00:00","Behavior Group 3","2025-07-16T19:40:25.600000+00:00",157.6,5.9,""
"Social Contact","2025-07-16T19:40:31.500000+00:00","Behavior Group 2","2025-07-16T19:40:25.600000+00:00",157.6,5.9,""
"Proximity","2025-07-16T19:41:00.700000+00:00","Behavior Group 2","2025-07-16T19:40:31.500000+00:00",163.5,29.2,""
"Passive","2025-07-16T19:41:01.400000+00:00","Behavior Group 1","2025-07-16T19:40:31.500000+00:00",163.5,29.9,""
"Stop Groom","2025-07-16T19:41:01.500000+00:00","Behavior Group 3","2025-07-16T19:40:31.500000+00:00",163.5,30.0,""
"Stop Group 1","2025-07-16T19:41:14.800000+00:00","Behavior Group 1","2025-07-16T19:41:01.400000+00:00",193.4,13.4,""
"Receive Groom","2025-07-16T19:41:14.899000+00:00","Behavior Group 3","2025-07-16T19:41:01.500000+00:00",193.5,13.399,""
"Passive","2025-07-16T19:41:15.899000+00:00","Behavior Group 1","2025-07-16T19:41:14.800000+00:00",206.8,1.099,""
"Social Contact","2025-07-16T19:41:16.399000+00:00","Behavior Group 2","2025-07-16T19:41:00.700000+00:00",192.7,15.699,""
"Withdraw","2025-07-16T19:41:16.399000+00:00","","2025-07-16T19:41:16.399000+00:00",208.399,0.0,""
"Locomotion","2025-07-16T19:41:20.900000+00:00","Behavior Group 1","2025-07-16T19:41:15.899000+00:00",207.899,5.001,""
"Passive","2025-07-16T19:41:23.300000+00:00","Behavior Group 1","2025-07-16T19:41:20.900000+00:00",212.9,2.4,""
"Locomotion","2025-07-16T19:41:25.900000+00:00","Behavior Group 1","2025-07-16T19:41:23.300000+00:00",215.3,2.6,""
"Proximity","2025-07-16T19:41:26.700000+00:00","Behavior Group 2","2025-07-16T19:41:16.399000+00:00",208.399,10.301,""
"Stop Groom","2025-07-16T19:41:26.700000+00:00","Behavior Group 3","2025-07-16T19:41:14.899000+00:00",206.899,11.801,""
"Passive","2025-07-16T19:41:26.700000+00:00","Behavior Group 1","2025-07-16T19:41:25.900000+00:00",217.9,0.8,""
"Social Contact","2025-07-16T19:41:29.500000+00:00","Behavior Group 2","2025-07-16T19:41:26.700000+00:00",218.7,2.8,""
"Receive Groom","2025-07-16T19:41:29.500000+00:00","Behavior Group 3","2025-07-16T19:41:26.700000+00:00",218.7,2.8,""
"Stop Group 1","2025-07-16T19:41:30.100000+00:00","Behavior Group 1","2025-07-16T19:41:26.700000+00:00",218.7,3.4,""
"Proximity","2025-07-16T19:42:01.100000+00:00","Behavior Group 2","2025-07-16T19:41:29.500000+00:00",221.5,31.6,""
"Stop Groom","2025-07-16T19:42:01.100000+00:00","Behavior Group 3","2025-07-16T19:41:29.500000+00:00",221.5,31.6,""
"Passive","2025-07-16T19:42:01.100000+00:00","Behavior Group 1","2025-07-16T19:41:30.100000+00:00",222.1,31.0,""
"Receive Groom","2025-07-16T19:42:05.700000+00:00","Behavior Group 3","2025-07-16T19:42:01.100000+00:00",253.1,4.6,""
"Stop Group 1","2025-07-16T19:42:05.700000+00:00","Behavior Group 1","2025-07-16T19:42:01.100000+00:00",253.1,4.6,""
"Social Contact","2025-07-16T19:42:05.700000+00:00","Behavior Group 2","2025-07-16T19:42:01.100000+00:00",253.1,4.6,""
"Proximity","2025-07-16T19:42:33.300000+00:00","Behavior Group 2","2025-07-16T19:42:05.700000+00:00",257.7,27.6,""
"Stop Groom","2025-07-16T19:42:33.300000+00:00","Behavior Group 3","2025-07-16T19:42:05.700000+00:00",257.7,27.6,""
"Passive","2025-07-16T19:42:33.300000+00:00","Behavior Group 1","2025-07-16T19:42:05.700000+00:00",257.7,27.6,""
"Social Contact","2025-07-16T19:42:39.100000+00:00","Behavior Group 2","2025-07-16T19:42:33.300000+00:00",285.3,5.8,""
"Stop Group 1","2025-07-16T19:42:39.100000+00:00","Behavior Group 1","2025-07-16T19:42:33.300000+00:00",285.3,5.8,""
"Receive Groom","2025-07-16T19:42:39.100000+00:00","Behavior Group 3","2025-07-16T19:42:33.300000+00:00",285.3,5.8,""
"Proximity","2025-07-16T19:42:40.500000+00:00","Behavior Group 2","2025-07-16T19:42:39.100000+00:00",291.1,1.4,""
"Social Contact","2025-07-16T19:42:49+00:00","Behavior Group 2","2025-07-16T19:42:40.500000+00:00",292.5,8.5,""
"Proximity","2025-07-16T19:42:56.800000+00:00","Behavior Group 2","2025-07-16T19:42:49+00:00",301.0,7.8,""
"Social Contact","2025-07-16T19:43:00.400000+00:00","Behavior Group 2","2025-07-16T19:42:56.800000+00:00",308.8,3.6,""
"Proximity","2025-07-16T19:43:01.300000+00:00","Behavior Group 2","2025-07-16T19:43:00.400000+00:00",312.4,0.9,""
"Social Contact","2025-07-16T19:43:07.300000+00:00","Behavior Group 2","2025-07-16T19:43:01.300000+00:00",313.3,6.0,""
"Passive","2025-07-16T19:43:09.500000+00:00","Behavior Group 1","2025-07-16T19:42:39.100000+00:00",291.1,30.4,""
"Self-Directed","2025-07-16T19:43:14.300000+00:00","Behavior Group 1","2025-07-16T19:43:09.500000+00:00",321.5,4.8,""
"Proximity","2025-07-16T19:43:30.700000+00:00","Behavior Group 2","2025-07-16T19:43:07.300000+00:00",319.3,23.4,""
"Stop Groom","2025-07-16T19:43:30.700000+00:00","Behavior Group 3","2025-07-16T19:42:39.100000+00:00",291.1,51.6,""
"Passive","2025-07-16T19:43:30.700000+00:00","Behavior Group 1","2025-07-16T19:43:14.300000+00:00",326.3,16.4,""
"Stop Group 1","2025-07-16T19:43:34.400000+00:00","Behavior Group 1","2025-07-16T19:43:30.700000+00:00",342.7,3.7,""
"Social Contact","2025-07-16T19:43:34.800000+00:00","Behavior Group 2","2025-07-16T19:43:30.700000+00:00",342.7,4.1,""
"Receive Groom","2025-07-16T19:43:34.800000+00:00","Behavior Group 3","2025-07-16T19:43:30.700000+00:00",342.7,4.1,""
"Withdraw","2025-07-16T19:43:34.800000+00:00","","2025-07-16T19:43:34.800000+00:00",346.8,0.0,""
"Proximity","2025-07-16T19:43:36.200000+00:00","Behavior Group 2","2025-07-16T19:43:34.800000+00:00",346.8,1.4,""
"Locomotion","2025-07-16T19:43:36.200000+00:00","Behavior Group 1","2025-07-16T19:43:34.400000+00:00",346.4,1.8,""
"Stop Groom","2025-07-16T19:43:36.200000+00:00","Behavior Group 3","2025-07-16T19:43:34.800000+00:00",346.8,1.4,""
"Stop Group 1","2025-07-16T19:43:51.200000+00:00","Behavior Group 1","2025-07-16T19:43:36.200000+00:00",348.2,15.0,""
