"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2024-01-29T20:24:55+00:00","Behavior Group 1","2024-01-29T20:24:55+00:00",0.0,0.0,""
"Proximity","2024-01-29T20:24:55+00:00","Behavior Group 2","2024-01-29T20:24:55+00:00",0.0,0.0,""
"Locomotion","2024-01-29T20:24:58.700000+00:00","Behavior Group 1","2024-01-29T20:24:55+00:00",0.0,3.7,""
"Passive","2024-01-29T20:25:14.200000+00:00","Behavior Group 1","2024-01-29T20:24:58.700000+00:00",3.7,15.5,""
"Locomotion","2024-01-29T20:25:17.800000+00:00","Behavior Group 1","2024-01-29T20:25:14.200000+00:00",19.2,3.6,""
"Passive","2024-01-29T20:26:54.900000+00:00","Behavior Group 1","2024-01-29T20:25:17.800000+00:00",22.8,97.1,""
"Locomotion","2024-01-29T20:27:03.600000+00:00","Behavior Group 1","2024-01-29T20:26:54.900000+00:00",119.9,8.7,""
"Passive","2024-01-29T20:27:19.300000+00:00","Behavior Group 1","2024-01-29T20:27:03.600000+00:00",128.6,15.7,""
"Locomotion","2024-01-29T20:27:20.700000+00:00","Behavior Group 1","2024-01-29T20:27:19.300000+00:00",144.3,1.4,""
"Passive","2024-01-29T20:27:43.300000+00:00","Behavior Group 1","2024-01-29T20:27:20.700000+00:00",145.7,22.6,""
"Locomotion","2024-01-29T20:27:51.200000+00:00","Behavior Group 1","2024-01-29T20:27:43.300000+00:00",168.3,7.9,""
"Isolation","2024-01-29T20:27:53+00:00","Behavior Group 2","2024-01-29T20:24:55+00:00",0.0,178.0,""
"Proximity","2024-01-29T20:27:58.300000+00:00","Behavior Group 2","2024-01-29T20:27:53+00:00",178.0,5.3,""
"Passive","2024-01-29T20:29:13.900000+00:00","Behavior Group 1","2024-01-29T20:27:51.200000+00:00",176.2,82.7,""
"Locomotion","2024-01-29T20:29:17.900000+00:00","Behavior Group 1","2024-01-29T20:29:13.900000+00:00",258.9,4.0,""
"Passive","2024-01-29T20:29:20.800000+00:00","Behavior Group 1","2024-01-29T20:29:17.900000+00:00",262.9,2.9,""
