"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Proximity","2025-07-09T21:26:54.400000+00:00","Behavior Group 2","2025-07-09T21:26:45.200000+00:00",132.2,9.2,""
"Withdraw","2025-07-09T21:26:54.400000+00:00","","2025-07-09T21:26:54.400000+00:00",141.4,0.0,""
"Locomotion","2025-07-09T21:26:54.400000+00:00","Behavior Group 1","2025-07-09T21:26:44.400000+00:00",131.4,10.0,""
"Isolation","2025-07-09T21:26:55.300000+00:00","Behavior Group 2","2025-07-09T21:26:54.400000+00:00",141.4,0.9,""
"Proximity","2025-07-09T21:27:08.600000+00:00","Behavior Group 2","2025-07-09T21:26:55.300000+00:00",142.3,13.3,""
"Passive","2025-07-09T21:27:08.900000+00:00","Behavior Group 1","2025-07-09T21:26:54.400000+00:00",141.4,14.5,""
"Social Contact","2025-07-09T21:27:09.700000+00:00","Behavior Group 2","2025-07-09T21:27:08.600000+00:00",155.6,1.1,""
"Withdraw","2025-07-09T21:27:09.700000+00:00","","2025-07-09T21:27:09.700000+00:00",156.7,0.0,""
"Locomotion","2025-07-09T21:27:18.500000+00:00","Behavior Group 1","2025-07-09T21:27:08.900000+00:00",155.9,9.6,""
"Proximity","2025-07-09T21:27:25.800000+00:00","Behavior Group 2","2025-07-09T21:27:09.700000+00:00",156.7,16.1,""
"Self-Directed","2025-07-09T21:27:26.100000+00:00","Behavior Group 1","2025-07-09T21:27:18.500000+00:00",165.5,7.6,""
"Social Contact","2025-07-09T21:27:29.300000+00:00","Behavior Group 2","2025-07-09T21:27:25.800000+00:00",172.8,3.5,""
"Proximity","2025-07-09T21:27:32.500000+00:00","Behavior Group 2","2025-07-09T21:27:29.300000+00:00",176.3,3.2,""
"Social Contact","2025-07-09T21:27:35.500000+00:00","Behavior Group 2","2025-07-09T21:27:32.500000+00:00",179.5,3.0,""
"Proximity","2025-07-09T21:27:43.500000+00:00","Behavior Group 2","2025-07-09T21:27:35.500000+00:00",182.5,8.0,""
"Passive","2025-07-09T21:27:46.400000+00:00","Behavior Group 1","2025-07-09T21:27:26.100000+00:00",173.1,20.3,""
"Social Contact","2025-07-09T21:27:49.399000+00:00","Behavior Group 2","2025-07-09T21:27:43.500000+00:00",190.5,5.899,""
"Proximity","2025-07-09T21:27:52.899000+00:00","Behavior Group 2","2025-07-09T21:27:49.399000+00:00",196.399,3.5,""
"Social Contact","2025-07-09T21:27:54.300000+00:00","Behavior Group 2","2025-07-09T21:27:52.899000+00:00",199.899,1.401,""
