"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Locomotion","2025-05-14T19:09:00.900000+00:00","Behavior Group 1","2025-05-14T19:08:59.700000+00:00",274.7,1.2,""
"Proximity","2025-05-14T19:09:00.900000+00:00","Behavior Group 2","2025-05-14T19:08:59.900000+00:00",274.9,1.0,""
"Social Contact","2025-05-14T19:09:04.100000+00:00","Behavior Group 2","2025-05-14T19:09:00.900000+00:00",275.9,3.2,""
"Proximity","2025-05-14T19:09:05.300000+00:00","Behavior Group 2","2025-05-14T19:09:04.100000+00:00",279.1,1.2,""
"Passive","2025-05-14T19:09:06.100000+00:00","Behavior Group 1","2025-05-14T19:09:00.900000+00:00",275.9,5.2,""
"Social Contact","2025-05-14T19:09:07.500000+00:00","Behavior Group 2","2025-05-14T19:09:05.300000+00:00",280.3,2.2,""
"Locomotion","2025-05-14T19:09:08.200000+00:00","Behavior Group 1","2025-05-14T19:09:06.100000+00:00",281.1,2.1,""
"Passive","2025-05-14T19:09:24.500000+00:00","Behavior Group 1","2025-05-14T19:09:08.200000+00:00",283.2,16.3,""
"Proximity","2025-05-14T19:09:24.500000+00:00","Behavior Group 2","2025-05-14T19:09:07.500000+00:00",282.5,17.0,""
"Self Directed","2025-05-14T19:09:28.300000+00:00","Behavior Group 1","2025-05-14T19:09:24.500000+00:00",299.5,3.8,""
"Isolation","2025-05-14T19:09:28.600000+00:00","Behavior Group 2","2025-05-14T19:09:24.500000+00:00",299.5,4.1,""
"Social Contact","2025-05-14T19:09:33+00:00","Behavior Group 2","2025-05-14T19:09:28.600000+00:00",303.6,4.4,""
"Proximity","2025-05-14T19:09:34.400000+00:00","Behavior Group 2","2025-05-14T19:09:33+00:00",308.0,1.4,""
"Social Contact","2025-05-14T19:09:35.300000+00:00","Behavior Group 2","2025-05-14T19:09:34.400000+00:00",309.4,0.9,""
"Passive","2025-05-14T19:09:35.300000+00:00","Behavior Group 1","2025-05-14T19:09:28.300000+00:00",303.3,7.0,""
"Locomotion","2025-05-14T19:09:36.100000+00:00","Behavior Group 1","2025-05-14T19:09:35.300000+00:00",310.3,0.8,""
"Passive","2025-05-14T19:09:37.300000+00:00","Behavior Group 1","2025-05-14T19:09:36.100000+00:00",311.1,1.2,""
"Proximity","2025-05-14T19:09:41.300000+00:00","Behavior Group 2","2025-05-14T19:09:35.300000+00:00",310.3,6.0,""
"Self Directed","2025-05-14T19:09:41.800000+00:00","Behavior Group 1","2025-05-14T19:09:37.300000+00:00",312.3,4.5,""
"Locomotion","2025-05-14T19:09:42.600000+00:00","Behavior Group 1","2025-05-14T19:09:41.800000+00:00",316.8,0.8,""
"Social Contact","2025-05-14T19:09:45.100000+00:00","Behavior Group 2","2025-05-14T19:09:41.300000+00:00",316.3,3.8,""
"Proximity","2025-05-14T19:09:46.300000+00:00","Behavior Group 2","2025-05-14T19:09:45.100000+00:00",320.1,1.2,""
"Passive","2025-05-14T19:09:46.300000+00:00","Behavior Group 1","2025-05-14T19:09:42.600000+00:00",317.6,3.7,""
"Locomotion","2025-05-14T19:09:48.400000+00:00","Behavior Group 1","2025-05-14T19:09:46.300000+00:00",321.3,2.1,""
"Social Contact","2025-05-14T19:09:49.800000+00:00","Behavior Group 2","2025-05-14T19:09:46.300000+00:00",321.3,3.5,""
"Proximity","2025-05-14T19:09:50.400000+00:00","Behavior Group 2","2025-05-14T19:09:49.800000+00:00",324.8,0.6,""
"Social Contact","2025-05-14T19:09:53.200000+00:00","Behavior Group 2","2025-05-14T19:09:50.400000+00:00",325.4,2.8,""
"Proximity","2025-05-14T19:09:57.400000+00:00","Behavior Group 2","2025-05-14T19:09:53.200000+00:00",328.2,4.2,""
"Withdraw","2025-05-14T19:09:57.400000+00:00","","2025-05-14T19:09:57.400000+00:00",332.4,0.0,""
"Passive","2025-05-14T19:09:58.200000+00:00","Behavior Group 1","2025-05-14T19:09:48.400000+00:00",323.4,9.8,""
"Isolation","2025-05-14T19:10:21.600000+00:00","Behavior Group 2","2025-05-14T19:09:57.400000+00:00",332.4,24.2,""
"Self Directed","2025-05-14T19:10:22.300000+00:00","Behavior Group 1","2025-05-14T19:09:58.200000+00:00",333.2,24.1,""
"Proximity","2025-05-14T19:10:22.300000+00:00","Behavior Group 2","2025-05-14T19:10:21.600000+00:00",356.6,0.7,""
"Locomotion","2025-05-14T19:10:22.300000+00:00","Behavior Group 1","2025-05-14T19:10:22.300000+00:00",357.3,0.0,""
"Passive","2025-05-14T19:10:25.300000+00:00","Behavior Group 1","2025-05-14T19:10:22.300000+00:00",357.3,3.0,""
"Social Contact","2025-05-14T19:10:25.900000+00:00","Behavior Group 2","2025-05-14T19:10:22.300000+00:00",357.3,3.6,""
"Withdraw","2025-05-14T19:10:26+00:00","","2025-05-14T19:10:26+00:00",361.0,0.0,""
"Locomotion","2025-05-14T19:10:26.500000+00:00","Behavior Group 1","2025-05-14T19:10:25.300000+00:00",360.3,1.2,""
"Proximity","2025-05-14T19:10:51.600000+00:00","Behavior Group 2","2025-05-14T19:10:25.900000+00:00",360.9,25.7,""
"Social Contact","2025-05-14T19:11:02.600000+00:00","Behavior Group 2","2025-05-14T19:10:51.600000+00:00",386.6,11.0,""
"Passive","2025-05-14T19:11:06.800000+00:00","Behavior Group 1","2025-05-14T19:10:26.500000+00:00",361.5,40.3,""
"Proximity","2025-05-14T19:11:09.800000+00:00","Behavior Group 2","2025-05-14T19:11:02.600000+00:00",397.6,7.2,""
"Withdraw","2025-05-14T19:11:09.800000+00:00","","2025-05-14T19:11:09.800000+00:00",404.8,0.0,""
"Locomotion","2025-05-14T19:11:10.800000+00:00","Behavior Group 1","2025-05-14T19:11:06.800000+00:00",401.8,4.0,""
"Passive","2025-05-14T19:11:11.500000+00:00","Behavior Group 1","2025-05-14T19:11:10.800000+00:00",405.8,0.7,""
"Self Directed","2025-05-14T19:11:41.900000+00:00","Behavior Group 1","2025-05-14T19:11:11.500000+00:00",406.5,30.4,""
"Passive","2025-05-14T19:11:52.600000+00:00","Behavior Group 1","2025-05-14T19:11:41.900000+00:00",436.9,10.7,""
"Self Directed","2025-05-14T19:11:57.600000+00:00","Behavior Group 1","2025-05-14T19:11:52.600000+00:00",447.6,5.0,""
"Passive","2025-05-14T19:12:10+00:00","Behavior Group 1","2025-05-14T19:11:57.600000+00:00",452.6,12.4,""
"Self Directed","2025-05-14T19:12:33.600000+00:00","Behavior Group 1","2025-05-14T19:12:10+00:00",465.0,23.6,""
"Passive","2025-05-14T19:12:38.700000+00:00","Behavior Group 1","2025-05-14T19:12:33.600000+00:00",488.6,5.1,""
"Isolation","2025-05-14T19:12:46.700000+00:00","Behavior Group 2","2025-05-14T19:11:09.800000+00:00",404.8,96.9,""
"Proximity","2025-05-14T19:12:47.400000+00:00","Behavior Group 2","2025-05-14T19:12:46.700000+00:00",501.7,0.7,""
"Self Directed","2025-05-14T19:12:48+00:00","Behavior Group 1","2025-05-14T19:12:38.700000+00:00",493.7,9.3,""
"Locomotion","2025-05-14T19:12:49.400000+00:00","Behavior Group 1","2025-05-14T19:12:48+00:00",503.0,1.4,""
"Social Contact","2025-05-14T19:12:50+00:00","Behavior Group 2","2025-05-14T19:12:47.400000+00:00",502.4,2.6,""
"Proximity","2025-05-14T19:13:04.900000+00:00","Behavior Group 2","2025-05-14T19:12:50+00:00",505.0,14.9,""
